t, dt, MaxDpr, MaxDsw, Qo, Qw, Gauss
1267.765, 0.545603, 0.031494, 2.84504e-05, 49.30, 299.26, 32113
1268.419, 0.654724, 0.0525087, 3.41229e-05, 49.26, 299.17, 32122
1269.205, 0.785669, 0.0621504, 4.09222e-05, 49.21, 299.07, 32134
1270.148, 0.942803, 0.070347, 4.90702e-05, 49.16, 298.97, 32152
1270.714, 0.565682, 0.0319143, 2.9429e-05, 49.19, 299.34, 32179
1271.392, 0.678818, 0.0538514, 3.52959e-05, 49.15, 299.26, 32188
1272.207, 0.814582, 0.0644712, 4.2328e-05, 49.10, 299.15, 32200
1272.696, 0.488749, 0.0290704, 2.53871e-05, 49.13, 299.49, 32226
1273.282, 0.586499, 0.0474402, 3.04505e-05, 49.09, 299.41, 32234
1273.986, 0.703798, 0.0553019, 3.65204e-05, 49.05, 299.32, 32244
1274.831, 0.844558, 0.0613937, 4.37954e-05, 49.00, 299.25, 32257
1275.337, 0.506735, 0.027635, 2.62668e-05, 49.03, 299.58, 32284
1275.945, 0.608082, 0.0502032, 3.15052e-05, 48.99, 299.49, 32292
1276.675, 0.729698, 0.0567809, 3.77846e-05, 48.94, 299.40, 32302
1277.551, 0.875638, 0.0629647, 4.53104e-05, 48.90, 299.32, 32317
1278.076, 0.525383, 0.0282015, 2.71751e-05, 48.93, 299.66, 32344
1278.707, 0.630459, 0.0518019, 3.2594e-05, 48.89, 299.57, 32352
1279.463, 0.756551, 0.0559959, 3.90897e-05, 48.84, 299.49, 32363
1280.371, 0.907861, 0.0691037, 4.68744e-05, 48.79, 299.38, 32379
1280.916, 0.544717, 0.0310665, 2.81127e-05, 48.83, 299.75, 32406
1281.569, 0.65366, 0.0515952, 3.3718e-05, 48.78, 299.66, 32415
1282.354, 0.784392, 0.0588063, 4.04368e-05, 48.74, 299.57, 32426
1283.295, 0.941271, 0.0712539, 4.84886e-05, 48.68, 299.45, 32444
1283.860, 0.564762, 0.0314414, 2.90804e-05, 48.72, 299.83, 32471
1284.537, 0.677715, 0.0529099, 3.4878e-05, 48.68, 299.74, 32480
1285.351, 0.813258, 0.0631959, 4.18271e-05, 48.63, 299.63, 32492
1286.327, 0.975909, 0.0705753, 5.01545e-05, 48.57, 299.53, 32512
1286.912, 0.585546, 0.0321226, 3.0079e-05, 48.61, 299.91, 32539
1287.615, 0.702655, 0.0542581, 3.60751e-05, 48.57, 299.83, 32548
1288.458, 0.843186, 0.062611, 4.32618e-05, 48.52, 299.73, 32561
1288.964, 0.505911, 0.0277015, 2.59469e-05, 48.55, 300.07, 32588
1289.571, 0.607094, 0.049397, 3.11216e-05, 48.51, 299.98, 32596
1290.300, 0.728513, 0.0558749, 3.73248e-05, 48.46, 299.88, 32606
1291.174, 0.874215, 0.0645089, 4.47594e-05, 48.41, 299.78, 32620
1291.698, 0.524529, 0.0307536, 2.68447e-05, 48.45, 300.15, 32647
1292.328, 0.629435, 0.0509493, 3.2198e-05, 48.41, 300.05, 32655
1293.083, 0.755322, 0.055201, 3.8615e-05, 48.36, 299.98, 32666
1293.989, 0.906386, 0.067828, 4.63055e-05, 48.31, 299.86, 32682
1294.533, 0.543832, 0.0308279, 2.77716e-05, 48.35, 300.23, 32709
1295.186, 0.652598, 0.0526533, 3.33091e-05, 48.30, 300.13, 32717
1295.969, 0.783118, 0.0559761, 3.99468e-05, 48.26, 300.06, 32728
1296.909, 0.939741, 0.0698887, 4.79014e-05, 48.21, 299.94, 32746
1297.473, 0.563845, 0.0311629, 2.87283e-05, 48.24, 300.31, 32773
1298.149, 0.676614, 0.0520723, 3.4456e-05, 48.20, 300.23, 32782
1298.961, 0.811936, 0.0620489, 4.13214e-05, 48.15, 300.11, 32794
1299.935, 0.974324, 0.0693173, 4.95484e-05, 48.10, 300.01, 32814
1300.520, 0.584594, 0.0317658, 2.97157e-05, 48.13, 300.40, 32841
1301.222, 0.701513, 0.0533884, 3.56396e-05, 48.09, 300.31, 32850
1302.063, 0.841816, 0.0616043, 4.27398e-05, 48.04, 300.21, 32863
1302.568, 0.505089, 0.0262252, 2.56339e-05, 48.07, 300.54, 32889
1303.175, 0.606107, 0.0470754, 3.07464e-05, 48.03, 300.46, 32897
1303.902, 0.727329, 0.054934, 3.68751e-05, 47.99, 300.37, 32907
1304.775, 0.872794, 0.0633802, 4.42204e-05, 47.94, 300.27, 32921
1305.298, 0.523677, 0.0304531, 2.65216e-05, 47.98, 300.63, 32948
1305.927, 0.628412, 0.0500554, 3.18106e-05, 47.94, 300.53, 32956
1306.681, 0.754094, 0.0564518, 3.81506e-05, 47.89, 300.44, 32966
1307.586, 0.904913, 0.0617878, 4.5749e-05, 47.85, 300.37, 32981
1308.129, 0.542948, 0.0278097, 2.7438e-05, 47.88, 300.71, 33008
1308.780, 0.651538, 0.0517015, 3.29092e-05, 47.83, 300.61, 33016
1309.562, 0.781845, 0.0551478, 3.94674e-05, 47.79, 300.54, 33027
1310.500, 0.938214, 0.0660394, 4.7327e-05, 47.74, 300.44, 33044
1311.063, 0.562928, 0.028217, 2.8384e-05, 47.77, 300.79, 33071
1311.739, 0.675514, 0.0511906, 3.40432e-05, 47.73, 300.70, 33080
1312.549, 0.810617, 0.0608677, 4.08265e-05, 47.68, 300.59, 33092
1313.522, 0.97274, 0.0653282, 4.89555e-05, 47.64, 300.52, 33111
1314.106, 0.583644, 0.0284858, 2.93602e-05, 47.67, 300.87, 33138
1314.806, 0.700373, 0.052472, 3.52135e-05, 47.63, 300.78, 33147
1315.647, 0.840448, 0.0605515, 4.22291e-05, 47.58, 300.69, 33160
1316.151, 0.504269, 0.0261499, 2.53278e-05, 47.61, 301.01, 33186
1316.756, 0.605122, 0.0462582, 3.03793e-05, 47.57, 300.93, 33194
1317.482, 0.726147, 0.0539559, 3.6435e-05, 47.53, 300.84, 33204
1318.353, 0.871376, 0.0622231, 4.36931e-05, 47.48, 300.74, 33218
1318.876, 0.522826, 0.0300746, 2.62054e-05, 47.51, 301.10, 33245
1319.504, 0.627391, 0.0491301, 3.14316e-05, 47.47, 301.01, 33253
1320.257, 0.752869, 0.0554355, 3.76963e-05, 47.43, 300.91, 33263
1321.160, 0.903443, 0.0608933, 4.52053e-05, 47.38, 300.84, 33278
1321.702, 0.542066, 0.0277039, 2.71125e-05, 47.42, 301.18, 33305
1322.353, 0.650479, 0.0507321, 3.25197e-05, 47.37, 301.08, 33313
1323.133, 0.780575, 0.0542966, 3.90016e-05, 47.33, 301.01, 33324
1324.070, 0.936689, 0.0649421, 4.67702e-05, 47.28, 300.91, 33341
1324.632, 0.562014, 0.0281123, 2.80507e-05, 47.31, 301.26, 33368
1325.306, 0.674416, 0.0503071, 3.36444e-05, 47.27, 301.17, 33377
1326.116, 0.8093, 0.0596991, 4.03497e-05, 47.23, 301.06, 33389
1327.087, 0.97116, 0.0644094, 4.83856e-05, 47.18, 300.98, 33408
1327.669, 0.582696, 0.0284029, 2.90192e-05, 47.21, 301.34, 33435
1328.369, 0.699235, 0.051572, 3.48054e-05, 47.17, 301.25, 33444
1329.208, 0.839082, 0.0595168, 4.17412e-05, 47.12, 301.16, 33457
1329.711, 0.503449, 0.0260534, 2.50357e-05, 47.15, 301.48, 33483
1330.315, 0.604139, 0.0454574, 3.00297e-05, 47.12, 301.40, 33491
1331.040, 0.724967, 0.053, 3.60168e-05, 47.07, 301.31, 33501
1331.910, 0.86996, 0.061097, 4.31931e-05, 47.03, 301.21, 33515
1332.432, 0.521976, 0.0297016, 2.59062e-05, 47.06, 301.57, 33542
1333.059, 0.626371, 0.0482271, 3.10734e-05, 47.02, 301.47, 33550
1333.810, 0.751646, 0.0544443, 3.72679e-05, 46.98, 301.38, 33560
1334.712, 0.901975, 0.0600036, 4.46925e-05, 46.93, 301.30, 33575
1335.253, 0.541185, 0.0275774, 2.68051e-05, 46.97, 301.64, 33602
1335.903, 0.649422, 0.049788, 3.21511e-05, 46.92, 301.54, 33610
1336.682, 0.779306, 0.0534579, 3.85598e-05, 46.88, 301.47, 33621
1337.617, 0.935167, 0.0664887, 4.62407e-05, 46.83, 301.35, 33637
1338.178, 0.5611, 0.0307422, 2.77333e-05, 46.87, 301.72, 33664
1338.852, 0.67332, 0.0494545, 3.32639e-05, 46.83, 301.63, 33673
1339.660, 0.807985, 0.0562547, 3.98935e-05, 46.78, 301.54, 33684
1340.629, 0.969581, 0.0686231, 4.7839e-05, 46.73, 301.42, 33702
1341.211, 0.581749, 0.031152, 2.86915e-05, 46.77, 301.80, 33729
1341.909, 0.698099, 0.050706, 3.44126e-05, 46.73, 301.71, 33738
1342.747, 0.837718, 0.0607886, 4.12704e-05, 46.68, 301.59, 33750
1343.249, 0.502631, 0.0283327, 2.47534e-05, 46.71, 301.93, 33776
1343.853, 0.603157, 0.0446956, 2.96912e-05, 46.67, 301.85, 33784
1344.576, 0.723789, 0.050023, 3.56111e-05, 46.63, 301.78, 33793
1345.445, 0.868546, 0.0597923, 4.27069e-05, 46.59, 301.69, 33806
1345.966, 0.521128, 0.0268799, 2.56146e-05, 46.62, 302.02, 33833
1346.591, 0.625353, 0.0473516, 3.07238e-05, 46.58, 301.92, 33841
1347.342, 0.750424, 0.0534828, 3.68489e-05, 46.54, 301.83, 33851
1348.242, 0.900509, 0.0591247, 4.41903e-05, 46.49, 301.75, 33866
1348.783, 0.540305, 0.0274396, 2.6504e-05, 46.52, 302.09, 33893
1349.431, 0.648366, 0.0488733, 3.17901e-05, 46.48, 301.99, 33901
1350.209, 0.77804, 0.0526363, 3.81271e-05, 46.44, 301.92, 33912
1351.143, 0.933648, 0.0651568, 4.57222e-05, 46.39, 301.80, 33928
1351.703, 0.560189, 0.0303128, 2.74224e-05, 46.43, 302.17, 33955
1352.375, 0.672226, 0.0486127, 3.28912e-05, 46.39, 302.08, 33964
1353.182, 0.806672, 0.055335, 3.94468e-05, 46.35, 301.99, 33975
1354.150, 0.968006, 0.0672093, 4.73037e-05, 46.29, 301.87, 33993
1354.731, 0.580804, 0.0306929, 2.83705e-05, 46.33, 302.24, 34020
1355.428, 0.696964, 0.0498479, 3.40279e-05, 46.29, 302.15, 34029
1356.264, 0.836357, 0.0596152, 4.08093e-05, 46.24, 302.04, 34041
1357.268, 1.00363, 0.0664538, 4.89364e-05, 46.19, 301.93, 34061
1357.870, 0.602177, 0.0313807, 2.93493e-05, 46.23, 302.32, 34088
1358.592, 0.722613, 0.0511128, 3.52012e-05, 46.19, 302.23, 34097
1359.460, 0.867135, 0.0589365, 4.22156e-05, 46.14, 302.13, 34110
1359.980, 0.520281, 0.0254838, 2.532e-05, 46.17, 302.46, 34136
1360.604, 0.624337, 0.0451132, 3.03707e-05, 46.13, 302.37, 34144
1361.353, 0.749205, 0.0526676, 3.64255e-05, 46.09, 302.28, 34154
1362.252, 0.899046, 0.0607784, 4.3683e-05, 46.05, 302.18, 34168
1362.792, 0.539427, 0.0300126, 2.61998e-05, 46.08, 302.54, 34195
1363.439, 0.647313, 0.0481037, 3.14254e-05, 46.04, 302.44, 34203
1364.216, 0.776775, 0.0541528, 3.76899e-05, 46.00, 302.34, 34213
1365.148, 0.932131, 0.0616958, 4.51983e-05, 45.95, 302.25, 34229
1365.707, 0.559278, 0.0301058, 2.71083e-05, 45.99, 302.61, 34256
1366.378, 0.671134, 0.0497365, 3.25146e-05, 45.94, 302.51, 34264
1367.184, 0.805361, 0.0526317, 3.89955e-05, 45.91, 302.44, 34275
1368.150, 0.966433, 0.0659676, 4.67628e-05, 45.85, 302.31, 34293
1368.730, 0.57986, 0.0304437, 2.80463e-05, 45.89, 302.69, 34320
1369.426, 0.695832, 0.0491005, 3.36391e-05, 45.85, 302.60, 34329
1370.261, 0.834998, 0.0585777, 4.03433e-05, 45.80, 302.49, 34341
1371.263, 1.002, 0.0653132, 4.8378e-05, 45.76, 302.38, 34361
1371.864, 0.601199, 0.0310512, 2.90146e-05, 45.79, 302.76, 34388
1372.586, 0.721438, 0.0503346, 3.47999e-05, 45.75, 302.67, 34397
1373.451, 0.865726, 0.058036, 4.17346e-05, 45.71, 302.58, 34410
1373.971, 0.519436, 0.0255248, 2.50317e-05, 45.73, 302.90, 34436
1374.594, 0.623323, 0.0444116, 3.00249e-05, 45.70, 302.82, 34444
1375.342, 0.747987, 0.0518164, 3.60111e-05, 45.66, 302.72, 34454
1376.240, 0.897585, 0.0597534, 4.31862e-05, 45.61, 302.62, 34468
1376.778, 0.538551, 0.0297328, 2.5902e-05, 45.64, 302.98, 34495
1377.424, 0.646261, 0.0472918, 3.10684e-05, 45.61, 302.89, 34503
1378.200, 0.775513, 0.0532554, 3.72619e-05, 45.56, 302.79, 34513
1379.131, 0.930616, 0.0580515, 4.46853e-05, 45.52, 302.71, 34528
1379.689, 0.558369, 0.0270719, 2.68007e-05, 45.55, 303.06, 34555
1380.359, 0.670043, 0.048861, 3.21459e-05, 45.51, 302.95, 34563
1381.163, 0.804052, 0.0518846, 3.85535e-05, 45.47, 302.88, 34574
1382.128, 0.964862, 0.0621813, 4.62332e-05, 45.43, 302.78, 34591
1382.707, 0.578917, 0.0274666, 2.77287e-05, 45.46, 303.13, 34618
1383.401, 0.694701, 0.0482948, 3.32584e-05, 45.42, 303.04, 34627
1384.235, 0.833641, 0.0574887, 3.9887e-05, 45.37, 302.93, 34639
1385.236, 1.00037, 0.0613634, 4.78312e-05, 45.33, 302.85, 34658
1385.836, 0.600222, 0.0277171, 2.86868e-05, 45.36, 303.20, 34685
1386.556, 0.720266, 0.0494968, 3.44069e-05, 45.32, 303.11, 34694
1387.420, 0.864319, 0.0570756, 4.12636e-05, 45.28, 303.02, 34707
1387.939, 0.518591, 0.0254534, 2.47493e-05, 45.30, 303.34, 34733
1388.561, 0.62231, 0.0436629, 2.96863e-05, 45.27, 303.26, 34741
1389.308, 0.746772, 0.0509193, 3.56052e-05, 45.23, 303.16, 34751
1390.204, 0.896126, 0.0586903, 4.26998e-05, 45.18, 303.06, 34765
1390.742, 0.537676, 0.0293645, 2.56103e-05, 45.22, 303.42, 34792
1391.387, 0.645211, 0.0464399, 3.07187e-05, 45.18, 303.32, 34800
1392.161, 0.774253, 0.0523225, 3.68427e-05, 45.14, 303.23, 34810
1393.090, 0.929104, 0.0572503, 4.41829e-05, 45.10, 303.15, 34825
1393.648, 0.557462, 0.0269733, 2.64996e-05, 45.13, 303.49, 34852
1394.317, 0.668955, 0.0479678, 3.17848e-05, 45.09, 303.39, 34860
1395.120, 0.802745, 0.0511146, 3.81207e-05, 45.05, 303.31, 34871
1396.083, 0.963295, 0.0611851, 4.57144e-05, 45.00, 303.22, 34888
1396.661, 0.577977, 0.0273704, 2.74178e-05, 45.03, 303.57, 34915
1397.354, 0.693572, 0.0474863, 3.28856e-05, 44.99, 303.48, 34924
1398.187, 0.832286, 0.0564104, 3.94401e-05, 44.95, 303.36, 34936
1399.185, 0.998744, 0.0605458, 4.72957e-05, 44.91, 303.28, 34955
1399.785, 0.599246, 0.0276443, 2.83657e-05, 44.94, 303.64, 34982
1400.504, 0.719096, 0.0486738, 3.40221e-05, 44.90, 303.55, 34991
1401.367, 0.862915, 0.0561313, 4.08023e-05, 44.86, 303.45, 35004
1401.884, 0.517749, 0.0253629, 2.44727e-05, 44.88, 303.77, 35030
1402.506, 0.621299, 0.0429291, 2.93547e-05, 44.85, 303.69, 35038
1403.251, 0.745558, 0.0500423, 3.52076e-05, 44.81, 303.60, 35048
1404.146, 0.89467, 0.0576557, 4.22233e-05, 44.77, 303.49, 35062
1404.683, 0.536802, 0.0290026, 2.53246e-05, 44.80, 303.85, 35089
1405.327, 0.644162, 0.0456086, 3.03762e-05, 44.76, 303.75, 35097
1406.100, 0.772995, 0.0514124, 3.64321e-05, 44.72, 303.66, 35107
1407.027, 0.927594, 0.0564516, 4.36908e-05, 44.68, 303.58, 35122
1407.584, 0.556556, 0.0268554, 2.62045e-05, 44.71, 303.92, 35149
1408.252, 0.667867, 0.0470976, 3.14311e-05, 44.67, 303.82, 35157
1409.053, 0.801441, 0.0503551, 3.76967e-05, 44.63, 303.74, 35168
1410.015, 0.961729, 0.0628748, 4.52063e-05, 44.58, 303.62, 35184
1410.592, 0.577038, 0.0300535, 2.71131e-05, 44.62, 303.99, 35211
1411.285, 0.692445, 0.0467065, 3.25204e-05, 44.58, 303.90, 35220
1412.115, 0.830934, 0.0530513, 3.90024e-05, 44.54, 303.81, 35231
1413.113, 0.997121, 0.0649234, 4.6771e-05, 44.49, 303.68, 35249
1413.711, 0.598272, 0.0304701, 2.80512e-05, 44.52, 304.06, 35276
1414.429, 0.717927, 0.0478825, 3.3645e-05, 44.49, 303.97, 35285
1415.290, 0.861512, 0.0575007, 4.03503e-05, 44.44, 303.85, 35297
1415.807, 0.516907, 0.027657, 2.42017e-05, 44.47, 304.19, 35323
1416.428, 0.620289, 0.0422321, 2.90298e-05, 44.44, 304.11, 35331
1417.172, 0.744347, 0.0471524, 3.48181e-05, 44.40, 304.04, 35340
1418.065, 0.893216, 0.0564067, 4.17564e-05, 44.36, 303.94, 35353
1418.601, 0.53593, 0.0261753, 2.50448e-05, 44.39, 304.27, 35380
1419.244, 0.643116, 0.0448026, 3.00406e-05, 44.35, 304.17, 35388
1420.016, 0.771739, 0.0505297, 3.60299e-05, 44.31, 304.08, 35398
1420.942, 0.926086, 0.0556616, 4.32087e-05, 44.27, 304.00, 35413
1421.498, 0.555652, 0.0267275, 2.59155e-05, 44.30, 304.34, 35440
1422.164, 0.666782, 0.0462546, 3.10845e-05, 44.26, 304.24, 35448
1422.965, 0.800139, 0.0496106, 3.72812e-05, 44.22, 304.16, 35459
1423.925, 0.960166, 0.0616381, 4.47084e-05, 44.18, 304.04, 35475
1424.501, 0.5761, 0.0296354, 2.68146e-05, 44.21, 304.41, 35502
1425.192, 0.69132, 0.0478661, 3.21625e-05, 44.17, 304.30, 35510
1426.022, 0.829584, 0.0502239, 3.85734e-05, 44.13, 304.23, 35521
1427.017, 0.995501, 0.0636137, 4.6257e-05, 44.09, 304.10, 35539
1427.614, 0.5973, 0.0300302, 2.7743e-05, 44.12, 304.47, 35566
1428.331, 0.71676, 0.0471022, 3.32755e-05, 44.08, 304.38, 35575
1429.191, 0.860112, 0.0564207, 3.99075e-05, 44.04, 304.26, 35587
1429.707, 0.516067, 0.0273593, 2.39362e-05, 44.07, 304.61, 35613
1430.327, 0.619281, 0.0398811, 2.87114e-05, 44.04, 304.54, 35620
1431.070, 0.743137, 0.0481571, 3.44365e-05, 44.00, 304.45, 35629
1431.962, 0.891765, 0.055503, 4.1299e-05, 43.96, 304.35, 35642
1432.497, 0.535059, 0.02461, 2.47705e-05, 43.98, 304.67, 35668
1433.139, 0.64207, 0.0425415, 2.97118e-05, 43.95, 304.59, 35676
1433.909, 0.770485, 0.0496735, 3.56357e-05, 43.91, 304.49, 35686
1434.834, 0.924582, 0.0573202, 4.27362e-05, 43.87, 304.38, 35700
1435.389, 0.554749, 0.0291426, 2.56322e-05, 43.90, 304.75, 35727
1436.054, 0.665699, 0.0454479, 3.07449e-05, 43.86, 304.65, 35735
1436.853, 0.798838, 0.0511024, 3.68741e-05, 43.82, 304.55, 35745
1437.812, 0.958606, 0.0581789, 4.42205e-05, 43.78, 304.44, 35761
1438.387, 0.575164, 0.0292658, 2.65221e-05, 43.81, 304.81, 35788
1439.077, 0.690196, 0.0470238, 3.18118e-05, 43.77, 304.71, 35796
1439.905, 0.828236, 0.0495321, 3.8153e-05, 43.74, 304.63, 35807
1440.899, 0.993883, 0.0623727, 4.57532e-05, 43.69, 304.50, 35825
1441.496, 0.59633, 0.0296311, 2.7441e-05, 43.72, 304.88, 35852
1442.211, 0.715596, 0.0463507, 3.29134e-05, 43.69, 304.79, 35861
1443.070, 0.858715, 0.0553885, 3.94735e-05, 43.64, 304.67, 35873
1444.100, 1.03046, 0.061655, 4.73356e-05, 43.60, 304.56, 35893
1444.719, 0.618275, 0.0302683, 2.83896e-05, 43.63, 304.95, 35920
1445.460, 0.74193, 0.0475223, 3.40507e-05, 43.59, 304.85, 35929
1446.351, 0.890315, 0.0547601, 4.08366e-05, 43.55, 304.76, 35942
1446.885, 0.534189, 0.0247477, 2.44933e-05, 43.58, 305.08, 35968
1447.526, 0.641027, 0.0419627, 2.93794e-05, 43.55, 304.99, 35976
1448.295, 0.769233, 0.0489607, 3.52372e-05, 43.51, 304.90, 35986
1449.218, 0.923079, 0.0564464, 4.22587e-05, 43.47, 304.79, 36000
1449.772, 0.553847, 0.0289698, 2.53459e-05, 43.50, 305.15, 36027
1450.437, 0.664617, 0.0447627, 3.04016e-05, 43.46, 305.05, 36035
1451.234, 0.79754, 0.0503386, 3.64626e-05, 43.42, 304.95, 36045
1452.191, 0.957048, 0.0572886, 4.37273e-05, 43.38, 304.85, 36061
1452.766, 0.574229, 0.0290639, 2.62264e-05, 43.41, 305.22, 36088
1453.455, 0.689075, 0.0462834, 3.14573e-05, 43.37, 305.11, 36096
1454.282, 0.82689, 0.0489111, 3.77281e-05, 43.34, 305.04, 36107
1455.274, 0.992268, 0.0586763, 4.52439e-05, 43.29, 304.94, 36124
1455.869, 0.595361, 0.0266834, 2.71356e-05, 43.32, 305.29, 36151
1456.584, 0.714433, 0.0456655, 3.25474e-05, 43.29, 305.19, 36160
1457.441, 0.857319, 0.0544406, 3.90347e-05, 43.24, 305.08, 36172
1458.470, 1.02878, 0.0606227, 4.68098e-05, 43.20, 304.97, 36192
1459.087, 0.61727, 0.0299371, 2.80744e-05, 43.23, 305.35, 36219
1459.828, 0.740724, 0.0468126, 3.36728e-05, 43.20, 305.26, 36228
1460.717, 0.888869, 0.0539413, 4.03836e-05, 43.16, 305.16, 36241
1461.250, 0.533321, 0.0247569, 2.42217e-05, 43.18, 305.48, 36267
1461.890, 0.639985, 0.0413236, 2.90537e-05, 43.15, 305.40, 36275
1462.658, 0.767983, 0.0481872, 3.48468e-05, 43.11, 305.30, 36285
1463.579, 0.921579, 0.0555188, 4.17908e-05, 43.07, 305.20, 36299
1464.132, 0.552947, 0.0286884, 2.50653e-05, 43.10, 305.56, 36326
1464.796, 0.663537, 0.0440236, 3.00653e-05, 43.07, 305.46, 36334
1465.592, 0.796244, 0.0495255, 3.60594e-05, 43.03, 305.36, 36344
1466.548, 0.955493, 0.0539491, 4.32441e-05, 42.99, 305.28, 36359
1467.121, 0.573296, 0.0262503, 2.59367e-05, 43.02, 305.62, 36386
1467.809, 0.687955, 0.0454888, 3.11099e-05, 42.98, 305.52, 36394
1468.634, 0.825546, 0.0482389, 3.73117e-05, 42.94, 305.44, 36405
1469.625, 0.990655, 0.0577993, 4.47449e-05, 42.90, 305.34, 36422
1470.220, 0.594393, 0.026638, 2.68365e-05, 42.93, 305.69, 36449
1470.933, 0.713272, 0.0449485, 3.21887e-05, 42.90, 305.60, 36458
1471.789, 0.855926, 0.0534693, 3.86048e-05, 42.85, 305.48, 36470
1472.816, 1.02711, 0.0570424, 4.62945e-05, 42.81, 305.40, 36489
1473.432, 0.616267, 0.0268946, 2.77655e-05, 42.84, 305.75, 36516
1474.172, 0.73952, 0.0460671, 3.33025e-05, 42.81, 305.66, 36525
1475.059, 0.887424, 0.0530867, 3.99398e-05, 42.77, 305.56, 36538
1475.592, 0.532455, 0.0246866, 2.39555e-05, 42.79, 305.88, 36564
1476.230, 0.638945, 0.0406568, 2.87346e-05, 42.76, 305.80, 36572
1476.997, 0.766735, 0.0473879, 3.44643e-05, 42.72, 305.70, 36582
1477.917, 0.920081, 0.0545723, 4.13323e-05, 42.68, 305.60, 36596
1478.469, 0.552049, 0.0283494, 2.47904e-05, 42.71, 305.96, 36623
1479.132, 0.662459, 0.0432628, 2.97357e-05, 42.68, 305.86, 36631
1479.927, 0.79495, 0.0486938, 3.56643e-05, 42.64, 305.76, 36641
1480.881, 0.95394, 0.0532386, 4.27705e-05, 42.60, 305.68, 36656
1481.453, 0.572364, 0.0261532, 2.56528e-05, 42.63, 306.02, 36683
1482.140, 0.686837, 0.0446902, 3.07695e-05, 42.59, 305.91, 36691
1482.964, 0.824205, 0.0475553, 3.69036e-05, 42.56, 305.84, 36702
1483.953, 0.989046, 0.0569113, 4.42559e-05, 42.52, 305.73, 36719
1484.547, 0.593427, 0.0265419, 2.65433e-05, 42.55, 306.08, 36746
1485.259, 0.712113, 0.0442273, 3.18372e-05, 42.51, 305.99, 36755
1486.113, 0.854535, 0.0525056, 3.81834e-05, 42.47, 305.88, 36767
1487.139, 1.02544, 0.0563154, 4.57896e-05, 42.43, 305.79, 36786
1487.754, 0.615265, 0.0268181, 2.74628e-05, 42.46, 306.15, 36813
1488.492, 0.738319, 0.0453327, 3.29396e-05, 42.42, 306.05, 36822
1489.378, 0.885982, 0.054555, 3.95048e-05, 42.38, 305.93, 36834
1489.910, 0.531589, 0.0270076, 2.36947e-05, 42.41, 306.27, 36860
1490.548, 0.637907, 0.0382752, 2.84219e-05, 42.38, 306.21, 36867
1491.313, 0.765489, 0.0463354, 3.40894e-05, 42.34, 306.11, 36876
1492.232, 0.918586, 0.0533457, 4.08829e-05, 42.30, 306.01, 36889
1492.783, 0.551152, 0.0239808, 2.4521e-05, 42.33, 306.33, 36915
1493.444, 0.661382, 0.0409769, 2.94126e-05, 42.30, 306.25, 36923
1494.238, 0.793659, 0.0478718, 3.5277e-05, 42.26, 306.15, 36933
1495.190, 0.95239, 0.0525211, 4.23064e-05, 42.22, 306.07, 36948
1495.762, 0.571434, 0.026026, 2.53745e-05, 42.25, 306.41, 36975
1496.448, 0.685721, 0.0439022, 3.04359e-05, 42.21, 306.30, 36983
1497.270, 0.822865, 0.0468729, 3.65037e-05, 42.18, 306.22, 36994
1498.258, 0.987438, 0.0584988, 4.37765e-05, 42.14, 306.10, 37010
1498.850, 0.592463, 0.0290027, 2.62559e-05, 42.17, 306.47, 37037
1499.561, 0.710956, 0.0454511, 3.14926e-05, 42.13, 306.36, 37045
1500.414, 0.853147, 0.0474118, 3.77704e-05, 42.10, 306.29, 37056
1501.438, 1.02378, 0.0604079, 4.52946e-05, 42.05, 306.15, 37074
1502.052, 0.614266, 0.0294093, 2.7166e-05, 42.08, 306.53, 37101
1502.790, 0.737119, 0.0446243, 3.25838e-05, 42.05, 306.44, 37110
1503.674, 0.884542, 0.0535597, 3.90784e-05, 42.01, 306.32, 37122
1504.205, 0.530725, 0.0267316, 2.3439e-05, 42.04, 306.66, 37148
1504.842, 0.636871, 0.0377287, 2.81153e-05, 42.01, 306.59, 37155
1505.606, 0.764245, 0.0456172, 3.37218e-05, 41.97, 306.50, 37164
1506.523, 0.917094, 0.0525309, 4.04424e-05, 41.93, 306.40, 37177
1507.073, 0.550256, 0.0239467, 2.42569e-05, 41.96, 306.72, 37203
1507.734, 0.660307, 0.0403285, 2.90959e-05, 41.92, 306.63, 37211
1508.526, 0.792369, 0.0470889, 3.48974e-05, 41.89, 306.53, 37221
1509.477, 0.950843, 0.0543233, 4.18514e-05, 41.85, 306.42, 37235
1510.047, 0.570506, 0.0285223, 2.51017e-05, 41.88, 306.79, 37262
1510.732, 0.684607, 0.0431621, 3.01088e-05, 41.84, 306.68, 37270
1511.553, 0.821528, 0.0462234, 3.61116e-05, 41.81, 306.60, 37281
1512.539, 0.985834, 0.0574083, 4.33066e-05, 41.77, 306.48, 37297
1513.131, 0.5915, 0.0286392, 2.59741e-05, 41.80, 306.85, 37324
1513.841, 0.7098, 0.0446687, 3.11548e-05, 41.76, 306.74, 37332
1514.692, 0.85176, 0.0467853, 3.73655e-05, 41.73, 306.66, 37343
1515.714, 1.02211, 0.0592429, 4.48094e-05, 41.68, 306.53, 37361
1516.328, 0.613267, 0.0290148, 2.68751e-05, 41.71, 306.91, 37388
1517.064, 0.735921, 0.0439325, 3.2235e-05, 41.68, 306.82, 37397
