t, dt, MaxDpr, MaxDsw, Qo, Qw, Gauss
1289.910, 0.789227, 0.0627979, 4.04522e-05, 48.51, 299.68, 24228
1290.857, 0.947073, 0.0679861, 4.8507e-05, 48.46, 299.60, 24239
1291.993, 1.13649, 0.0831764, 5.81572e-05, 48.40, 299.47, 24255
1292.675, 0.681893, 0.0344062, 3.48759e-05, 48.44, 299.89, 24282
1293.494, 0.818271, 0.0626038, 4.18246e-05, 48.39, 299.80, 24291
1294.475, 0.981925, 0.0712224, 5.01514e-05, 48.33, 299.70, 24302
1295.654, 1.17831, 0.0856067, 6.01269e-05, 48.27, 299.56, 24320
1296.361, 0.706986, 0.0346693, 3.60565e-05, 48.31, 300.00, 24347
1297.209, 0.848383, 0.0641218, 4.32394e-05, 48.25, 299.90, 24356
1298.227, 1.01806, 0.0760701, 5.18466e-05, 48.20, 299.77, 24368
1298.838, 0.610836, 0.0323368, 3.10933e-05, 48.23, 300.17, 24394
1299.571, 0.733003, 0.0566883, 3.72909e-05, 48.18, 300.08, 24402
1300.451, 0.879604, 0.0635288, 4.47188e-05, 48.14, 300.00, 24411
1301.506, 1.05552, 0.0753131, 5.3619e-05, 48.08, 299.89, 24424
1302.140, 0.633315, 0.0308098, 3.21557e-05, 48.11, 300.28, 24451
1302.899, 0.759978, 0.0596658, 3.85643e-05, 48.06, 300.18, 24459
1303.811, 0.911973, 0.0672807, 4.62448e-05, 48.01, 300.07, 24469
1304.906, 1.09437, 0.0774498, 5.54471e-05, 47.95, 299.96, 24483
1305.562, 0.656621, 0.0339664, 3.32515e-05, 47.99, 300.38, 24510
1306.350, 0.787945, 0.061416, 3.98777e-05, 47.94, 300.27, 24518
1307.296, 0.945534, 0.0666343, 4.78186e-05, 47.89, 300.18, 24529
1308.431, 1.13464, 0.0812462, 5.73325e-05, 47.83, 300.05, 24545
1309.111, 0.680784, 0.033947, 3.43816e-05, 47.87, 300.48, 24572
1309.928, 0.816941, 0.0612876, 4.12321e-05, 47.82, 300.38, 24581
1310.909, 0.98033, 0.0697498, 4.94415e-05, 47.76, 300.28, 24592
1312.085, 1.1764, 0.0835885, 5.92765e-05, 47.70, 300.15, 24610
1312.791, 0.705837, 0.0341862, 3.55467e-05, 47.74, 300.58, 24637
1313.638, 0.847005, 0.0627769, 4.26285e-05, 47.69, 300.48, 24646
1314.654, 1.01641, 0.074342, 5.11146e-05, 47.63, 300.35, 24658
1315.874, 1.21969, 0.0831047, 6.12806e-05, 47.57, 300.24, 24678
1316.606, 0.731812, 0.0347231, 3.67479e-05, 47.61, 300.68, 24705
1317.484, 0.878175, 0.0643198, 4.4068e-05, 47.56, 300.58, 24714
1318.538, 1.05381, 0.0739437, 5.28393e-05, 47.50, 300.47, 24727
1319.170, 0.632286, 0.0309159, 3.16883e-05, 47.54, 300.86, 24754
1319.929, 0.758743, 0.0585605, 3.80041e-05, 47.49, 300.76, 24762
1320.839, 0.910491, 0.0660193, 4.55734e-05, 47.44, 300.65, 24772
1321.932, 1.09259, 0.0759308, 5.46446e-05, 47.38, 300.54, 24786
1322.587, 0.655554, 0.0338105, 3.27712e-05, 47.42, 300.96, 24813
1323.374, 0.786665, 0.0602331, 3.9303e-05, 47.37, 300.85, 24821
1324.318, 0.943997, 0.0677148, 4.71314e-05, 47.31, 300.74, 24831
1325.451, 1.1328, 0.0771653, 5.65113e-05, 47.26, 300.63, 24847
1326.131, 0.679678, 0.0337621, 3.38901e-05, 47.29, 301.06, 24874
1326.946, 0.815614, 0.0620745, 4.06442e-05, 47.24, 300.94, 24882
1327.925, 0.978737, 0.0664235, 4.87386e-05, 47.19, 300.86, 24893
1329.099, 1.17448, 0.0790472, 5.84368e-05, 47.14, 300.75, 24910
1329.804, 0.70469, 0.0310562, 3.50443e-05, 47.17, 301.16, 24937
1330.650, 0.845628, 0.0615623, 4.20275e-05, 47.12, 301.06, 24946
1331.664, 1.01475, 0.0727714, 5.03961e-05, 47.06, 300.93, 24958
1332.882, 1.2177, 0.0813568, 6.04224e-05, 47.00, 300.82, 24978
1333.613, 0.730623, 0.0343877, 3.62344e-05, 47.04, 301.25, 25005
1334.490, 0.876748, 0.0630566, 4.34539e-05, 46.99, 301.15, 25014
1335.542, 1.0521, 0.0724776, 5.21053e-05, 46.94, 301.05, 25027
1336.173, 0.631258, 0.0293041, 3.1249e-05, 46.97, 301.42, 25053
1336.930, 0.75751, 0.0557926, 3.74784e-05, 46.92, 301.33, 25061
1337.839, 0.909012, 0.0646834, 4.49448e-05, 46.87, 301.23, 25071
1338.930, 1.09081, 0.0743504, 5.38916e-05, 46.82, 301.11, 25085
1339.585, 0.654489, 0.03349, 3.23198e-05, 46.85, 301.53, 25112
1340.370, 0.785386, 0.0589822, 3.8762e-05, 46.81, 301.42, 25120
1341.313, 0.942463, 0.066322, 4.6483e-05, 46.75, 301.31, 25130
1342.444, 1.13096, 0.0729772, 5.57346e-05, 46.70, 301.23, 25145
1343.122, 0.678574, 0.0306962, 3.34245e-05, 46.73, 301.63, 25172
1343.936, 0.814288, 0.0607445, 4.00861e-05, 46.69, 301.51, 25180
1344.914, 0.977146, 0.0651566, 4.80698e-05, 46.64, 301.43, 25191
1346.086, 1.17258, 0.077456, 5.76356e-05, 46.58, 301.32, 25208
1346.790, 0.703545, 0.0309535, 3.4564e-05, 46.61, 301.72, 25235
1347.634, 0.844254, 0.0603063, 4.14519e-05, 46.56, 301.62, 25244
1348.647, 1.01311, 0.0711674, 4.97064e-05, 46.51, 301.50, 25256
1349.863, 1.21573, 0.0769084, 5.95962e-05, 46.46, 301.41, 25275
1350.592, 0.729436, 0.0311021, 3.57392e-05, 46.49, 301.82, 25302
1351.467, 0.875323, 0.0617509, 4.28604e-05, 46.44, 301.72, 25311
1352.518, 1.05039, 0.0709753, 5.13941e-05, 46.39, 301.61, 25324
1353.148, 0.630232, 0.0291712, 3.08227e-05, 46.42, 301.99, 25350
1353.904, 0.756279, 0.0546335, 3.69674e-05, 46.37, 301.90, 25358
1354.812, 0.907535, 0.0633159, 4.43323e-05, 46.32, 301.79, 25368
1355.901, 1.08904, 0.0727506, 5.31578e-05, 46.27, 301.68, 25382
1356.554, 0.653425, 0.033068, 3.18799e-05, 46.31, 302.10, 25409
1357.339, 0.78411, 0.0577035, 3.82347e-05, 46.26, 301.99, 25417
1358.279, 0.940932, 0.0649112, 4.58511e-05, 46.21, 301.88, 25427
1359.409, 1.12912, 0.071602, 5.49775e-05, 46.16, 301.79, 25442
1360.086, 0.677471, 0.0305245, 3.29707e-05, 46.19, 302.19, 25469
1360.899, 0.812965, 0.0594164, 3.95422e-05, 46.14, 302.07, 25477
1361.875, 0.975558, 0.0638936, 4.7418e-05, 46.09, 301.99, 25488
1363.045, 1.17067, 0.0758741, 5.68547e-05, 46.04, 301.88, 25505
1363.748, 0.702402, 0.0307842, 3.40959e-05, 46.07, 302.28, 25532
1364.591, 0.842882, 0.0590578, 4.08908e-05, 46.02, 302.18, 25541
1365.602, 1.01146, 0.0695853, 4.90341e-05, 45.97, 302.06, 25553
1366.816, 1.21375, 0.0754819, 5.87908e-05, 45.92, 301.97, 25572
1367.544, 0.72825, 0.0309513, 3.52564e-05, 45.95, 302.37, 25599
1368.418, 0.8739, 0.0604773, 4.22817e-05, 45.90, 302.27, 25608
1369.467, 1.04868, 0.072004, 5.07008e-05, 45.85, 302.14, 25620
1370.096, 0.629208, 0.0316379, 3.04071e-05, 45.88, 302.54, 25646
1370.851, 0.75505, 0.0535159, 3.64692e-05, 45.84, 302.45, 25654
1371.757, 0.90606, 0.0619986, 4.37352e-05, 45.79, 302.34, 25664
1372.844, 1.08727, 0.0686152, 5.24423e-05, 45.74, 302.26, 25677
1373.496, 0.652363, 0.0299269, 3.14511e-05, 45.77, 302.64, 25704
1374.279, 0.782836, 0.0564584, 3.77206e-05, 45.73, 302.53, 25712
1375.219, 0.939403, 0.0635391, 4.5235e-05, 45.68, 302.43, 25722
1376.346, 1.12728, 0.0702544, 5.42393e-05, 45.63, 302.34, 25737
1377.022, 0.67637, 0.0303295, 3.25282e-05, 45.66, 302.73, 25764
1377.834, 0.811644, 0.0581258, 3.90118e-05, 45.61, 302.62, 25772
1378.808, 0.973973, 0.0626609, 4.67824e-05, 45.56, 302.53, 25783
1379.977, 1.16877, 0.0769514, 5.60932e-05, 45.51, 302.40, 25799
1380.678, 0.701261, 0.0333584, 3.36395e-05, 45.54, 302.82, 25826
1381.520, 0.841513, 0.0578577, 4.03437e-05, 45.50, 302.72, 25835
1382.529, 1.00982, 0.0657214, 4.83785e-05, 45.45, 302.62, 25846
1383.741, 1.21178, 0.0792416, 5.80054e-05, 45.39, 302.48, 25864
1384.468, 0.727067, 0.0336415, 3.47856e-05, 45.42, 302.91, 25891
1385.341, 0.87248, 0.0592567, 4.17175e-05, 45.38, 302.81, 25900
1386.388, 1.04698, 0.0704098, 5.00247e-05, 45.32, 302.68, 25912
1387.016, 0.628186, 0.0312874, 3.00017e-05, 45.36, 303.08, 25938
1387.770, 0.753823, 0.0506064, 3.59833e-05, 45.32, 303.00, 25945
1388.674, 0.904588, 0.0605005, 4.31529e-05, 45.27, 302.90, 25954
1389.760, 1.08551, 0.069517, 5.17446e-05, 45.22, 302.79, 25967
1390.411, 0.651303, 0.0281356, 3.10328e-05, 45.25, 303.16, 25993
1391.193, 0.781564, 0.0536121, 3.72192e-05, 45.21, 303.07, 26001
1392.131, 0.937876, 0.0622172, 4.46341e-05, 45.16, 302.96, 26011
1393.256, 1.12545, 0.0715867, 5.35194e-05, 45.10, 302.85, 26025
1393.931, 0.675271, 0.0329151, 3.20967e-05, 45.14, 303.26, 26052
1394.742, 0.810325, 0.0568984, 3.84945e-05, 45.09, 303.15, 26060
1395.714, 0.97239, 0.0614784, 4.61624e-05, 45.05, 303.06, 26071
1396.881, 1.16687, 0.0752256, 5.53504e-05, 44.99, 302.93, 26087
1397.581, 0.700121, 0.0329155, 3.31943e-05, 45.03, 303.35, 26114
1398.421, 0.840145, 0.0586895, 3.98101e-05, 44.98, 303.23, 26122
1399.429, 1.00817, 0.0623632, 4.7739e-05, 44.93, 303.15, 26133
1400.639, 1.20981, 0.077441, 5.72392e-05, 44.88, 303.01, 26151
1401.365, 0.725885, 0.033185, 3.43264e-05, 44.91, 303.44, 26178
1402.236, 0.871063, 0.0580763, 4.11671e-05, 44.87, 303.34, 26187
1403.281, 1.04528, 0.0688767, 4.93651e-05, 44.81, 303.21, 26199
1404.536, 1.25433, 0.0768403, 5.91873e-05, 44.76, 303.09, 26219
1405.288, 0.752598, 0.0337427, 3.54941e-05, 44.80, 303.53, 26246
1406.191, 0.903118, 0.0594965, 4.25666e-05, 44.75, 303.42, 26255
1407.275, 1.08374, 0.0683311, 5.1042e-05, 44.70, 303.31, 26268
1407.925, 0.650245, 0.0283052, 3.06116e-05, 44.73, 303.69, 26294
1408.706, 0.780294, 0.0527032, 3.67144e-05, 44.69, 303.59, 26302
1409.642, 0.936352, 0.0611167, 4.40291e-05, 44.64, 303.49, 26312
1410.766, 1.12362, 0.0702552, 5.27944e-05, 44.59, 303.37, 26326
1411.440, 0.674174, 0.0327759, 3.16621e-05, 44.62, 303.79, 26353
1412.249, 0.809008, 0.0558626, 3.79735e-05, 44.58, 303.67, 26361
1413.220, 0.97081, 0.0626989, 4.55381e-05, 44.53, 303.56, 26371
1414.385, 1.16497, 0.0713683, 5.46024e-05, 44.48, 303.45, 26387
1415.084, 0.698983, 0.0327468, 3.27459e-05, 44.51, 303.87, 26414
1415.922, 0.83878, 0.0575907, 3.92727e-05, 44.47, 303.75, 26422
1416.929, 1.00654, 0.0613144, 4.7095e-05, 44.42, 303.67, 26433
1418.137, 1.20784, 0.0730108, 5.64676e-05, 44.37, 303.56, 26450
1418.861, 0.724706, 0.0299786, 3.38639e-05, 44.40, 303.96, 26477
1419.731, 0.869647, 0.0570071, 4.06128e-05, 44.35, 303.86, 26486
1420.775, 1.04358, 0.06748, 4.87008e-05, 44.30, 303.73, 26498
1422.027, 1.25229, 0.0752859, 5.83915e-05, 44.25, 303.61, 26518
1422.778, 0.751375, 0.0334108, 3.50171e-05, 44.28, 304.05, 26545
1423.680, 0.90165, 0.0583845, 4.19949e-05, 44.24, 303.94, 26554
1424.762, 1.08198, 0.067043, 5.0357e-05, 44.19, 303.83, 26567
1425.411, 0.649188, 0.0282919, 3.02009e-05, 44.22, 304.21, 26593
1426.190, 0.779026, 0.0517079, 3.62221e-05, 44.18, 304.11, 26601
1427.125, 0.934831, 0.0599311, 4.34391e-05, 44.13, 304.00, 26611
1428.247, 1.1218, 0.0688498, 5.20875e-05, 44.08, 303.89, 26625
1428.920, 0.673078, 0.032462, 3.12383e-05, 44.11, 304.31, 26652
1429.728, 0.807694, 0.0547482, 3.74656e-05, 44.07, 304.19, 26660
1430.697, 0.969233, 0.0614618, 4.49293e-05, 44.02, 304.08, 26670
1431.860, 1.16308, 0.0673092, 5.3873e-05, 43.98, 304.00, 26685
1432.558, 0.697847, 0.0296406, 3.23087e-05, 44.01, 304.39, 26712
1433.395, 0.837417, 0.0564032, 3.87486e-05, 43.96, 304.27, 26720
1434.400, 1.0049, 0.0602044, 4.64669e-05, 43.92, 304.19, 26731
1435.606, 1.20588, 0.0716129, 5.57152e-05, 43.86, 304.07, 26748
1436.329, 0.723528, 0.0298876, 3.34129e-05, 43.90, 304.48, 26775
1437.198, 0.868234, 0.0558941, 4.00721e-05, 43.85, 304.37, 26784
1438.240, 1.04188, 0.0660454, 4.8053e-05, 43.80, 304.24, 26796
1439.490, 1.25026, 0.0709099, 5.76153e-05, 43.75, 304.15, 26815
1440.240, 0.750154, 0.0300151, 3.45518e-05, 43.78, 304.56, 26842
1441.140, 0.900185, 0.0572265, 4.14373e-05, 43.74, 304.46, 26851
1442.220, 1.08022, 0.0657137, 4.96888e-05, 43.69, 304.35, 26864
1442.868, 0.648133, 0.0281678, 2.98004e-05, 43.72, 304.72, 26890
1443.646, 0.77776, 0.0506773, 3.57419e-05, 43.68, 304.63, 26898
1444.580, 0.933312, 0.058714, 4.28636e-05, 43.63, 304.52, 26908
1445.700, 1.11997, 0.0674238, 5.13979e-05, 43.58, 304.40, 26922
1446.372, 0.671984, 0.0320537, 3.08249e-05, 43.62, 304.82, 26949
1447.178, 0.806381, 0.0536056, 3.697e-05, 43.58, 304.70, 26957
1448.146, 0.967658, 0.0602051, 4.43355e-05, 43.53, 304.59, 26967
1449.307, 1.16119, 0.0661119, 5.31615e-05, 43.48, 304.50, 26982
1450.003, 0.696713, 0.0294827, 3.18821e-05, 43.51, 304.90, 27009
1450.840, 0.836056, 0.0552152, 3.82373e-05, 43.47, 304.78, 27017
1451.843, 1.00327, 0.059095, 4.58542e-05, 43.43, 304.69, 27028
1453.047, 1.20392, 0.0702191, 5.49811e-05, 43.37, 304.58, 27045
1453.769, 0.722353, 0.0297341, 3.29728e-05, 43.41, 304.98, 27072
1454.636, 0.866823, 0.0547853, 3.95447e-05, 43.36, 304.88, 27081
1455.676, 1.04019, 0.064628, 4.74209e-05, 43.31, 304.75, 27093
1456.924, 1.24823, 0.0696752, 5.68581e-05, 43.26, 304.66, 27112
1457.673, 0.748935, 0.0298828, 3.4098e-05, 43.30, 305.06, 27139
1458.572, 0.898722, 0.056096, 4.08932e-05, 43.25, 304.96, 27148
1459.650, 1.07847, 0.0669213, 4.90369e-05, 43.20, 304.82, 27160
1460.297, 0.64708, 0.0306532, 2.94096e-05, 43.23, 305.22, 27186
1461.074, 0.776496, 0.0496838, 3.52734e-05, 43.19, 305.12, 27194
1462.006, 0.931795, 0.0575416, 4.23021e-05, 43.15, 305.02, 27204
1463.124, 1.11815, 0.0660522, 5.07251e-05, 43.10, 304.90, 27218
1463.795, 0.670892, 0.0316644, 3.04216e-05, 43.14, 305.31, 27245
1464.600, 0.805071, 0.0525058, 3.64865e-05, 43.09, 305.20, 27253
1465.566, 0.966085, 0.0589947, 4.3756e-05, 43.05, 305.09, 27263
1466.725, 1.1593, 0.0649461, 5.24672e-05, 43.00, 305.00, 27278
1467.421, 0.695581, 0.02932, 3.14659e-05, 43.03, 305.39, 27305
1468.256, 0.834698, 0.0540718, 3.77384e-05, 42.99, 305.27, 27313
1469.257, 1.00164, 0.0580197, 4.52563e-05, 42.95, 305.19, 27324
1470.459, 1.20196, 0.0715653, 5.42647e-05, 42.89, 305.05, 27340
1471.180, 0.721179, 0.0324161, 3.25434e-05, 42.93, 305.47, 27367
1472.046, 0.865414, 0.0537288, 3.903e-05, 42.89, 305.37, 27376
1473.084, 1.0385, 0.0609307, 4.68041e-05, 42.84, 305.26, 27387
1474.330, 1.2462, 0.0737378, 5.61191e-05, 42.79, 305.12, 27405
1475.078, 0.747718, 0.0327186, 3.3655e-05, 42.82, 305.55, 27432
1475.975, 0.897262, 0.0550211, 4.03623e-05, 42.78, 305.45, 27441
1477.052, 1.07671, 0.0654995, 4.84007e-05, 42.73, 305.31, 27453
1477.698, 0.646028, 0.0303303, 2.90282e-05, 42.76, 305.71, 27479
1478.473, 0.775234, 0.0469396, 3.48162e-05, 42.72, 305.63, 27486
1479.404, 0.930281, 0.0561696, 4.1754e-05, 42.68, 305.52, 27495
1480.520, 1.11634, 0.0644709, 5.00684e-05, 42.63, 305.41, 27508
1481.190, 0.669802, 0.0271805, 3.00279e-05, 42.66, 305.78, 27534
1481.994, 0.803763, 0.0498245, 3.60146e-05, 42.62, 305.69, 27542
1482.958, 0.964515, 0.0578093, 4.31904e-05, 42.58, 305.57, 27552
1484.116, 1.15742, 0.0637957, 5.17895e-05, 42.53, 305.48, 27567
1484.810, 0.694451, 0.0291288, 3.10597e-05, 42.56, 305.88, 27594
1485.643, 0.833341, 0.052953, 3.72514e-05, 42.52, 305.76, 27602
1486.643, 1.00001, 0.0569632, 4.46727e-05, 42.48, 305.67, 27613
1487.843, 1.20001, 0.0699868, 5.35655e-05, 42.43, 305.53, 27629
1488.563, 0.720007, 0.0319592, 3.21243e-05, 42.46, 305.95, 27656
1489.427, 0.864008, 0.0546416, 3.85275e-05, 42.42, 305.83, 27664
1490.464, 1.03681, 0.0577411, 4.6202e-05, 42.38, 305.74, 27675
1491.708, 1.24417, 0.0720888, 5.53977e-05, 42.32, 305.60, 27693
1492.455, 0.746503, 0.0322491, 3.32226e-05, 42.36, 306.03, 27720
1493.351, 0.895804, 0.0539583, 3.9844e-05, 42.31, 305.92, 27729
1494.426, 1.07496, 0.0641053, 4.77796e-05, 42.27, 305.79, 27741
1495.071, 0.644979, 0.0299852, 2.86558e-05, 42.30, 306.18, 27767
1495.845, 0.773974, 0.0460865, 3.43698e-05, 42.26, 306.10, 27774
1496.773, 0.928769, 0.0550917, 4.1219e-05, 42.22, 306.00, 27783
1497.888, 1.11452, 0.0632408, 4.94273e-05, 42.17, 305.89, 27796
1498.557, 0.668714, 0.0270711, 2.96436e-05, 42.20, 306.26, 27822
1499.359, 0.802457, 0.0488612, 3.55539e-05, 42.16, 306.16, 27830
1500.322, 0.962948, 0.0566687, 4.26382e-05, 42.12, 306.05, 27840
1501.478, 1.15554, 0.0651442, 5.11278e-05, 42.07, 305.93, 27854
1502.171, 0.693322, 0.0315321, 3.0663e-05, 42.11, 306.35, 27881
1503.003, 0.831987, 0.0518906, 3.67759e-05, 42.06, 306.23, 27889
1504.001, 0.998384, 0.0581785, 4.41028e-05, 42.02, 306.11, 27899
1505.199, 1.19806, 0.0661847, 5.28827e-05, 41.97, 306.00, 27915
1505.918, 0.718837, 0.0315626, 3.1715e-05, 42.01, 306.42, 27942
1506.781, 0.862604, 0.0535425, 3.80369e-05, 41.96, 306.30, 27950
1507.816, 1.03512, 0.0567473, 4.5614e-05, 41.92, 306.21, 27961
1509.058, 1.24215, 0.0705271, 5.46933e-05, 41.87, 306.07, 27979
1509.803, 0.74529, 0.0318258, 3.28003e-05, 41.90, 306.49, 28006
1510.698, 0.894348, 0.0529422, 3.93379e-05, 41.86, 306.39, 28015
1511.771, 1.07322, 0.0627781, 4.7173e-05, 41.82, 306.26, 28027
1513.059, 1.28786, 0.0699292, 5.65611e-05, 41.77, 306.13, 28047
1513.831, 0.772717, 0.0323588, 3.39199e-05, 41.80, 306.57, 28074
1514.759, 0.92726, 0.0542331, 4.06798e-05, 41.76, 306.46, 28083
1515.871, 1.11271, 0.0622281, 4.87811e-05, 41.71, 306.35, 28096
1516.539, 0.667627, 0.0272195, 2.92562e-05, 41.74, 306.72, 28122
1517.340, 0.801153, 0.0480826, 3.50895e-05, 41.70, 306.62, 28130
1518.302, 0.961383, 0.0557252, 4.20817e-05, 41.66, 306.51, 28140
1519.455, 1.15366, 0.0640013, 5.04609e-05, 41.61, 306.39, 28154
1520.147, 0.692196, 0.0314005, 3.02632e-05, 41.65, 306.81, 28181
1520.978, 0.830635, 0.051, 3.62967e-05, 41.61, 306.69, 28189
1521.975, 0.996762, 0.0571734, 4.35284e-05, 41.56, 306.58, 28199
1523.171, 1.19611, 0.0623052, 5.21945e-05, 41.52, 306.49, 28214
1523.889, 0.717669, 0.0285504, 3.13024e-05, 41.55, 306.88, 28241
1524.750, 0.861202, 0.0525716, 3.75424e-05, 41.51, 306.76, 28249
1525.783, 1.03344, 0.055838, 4.50214e-05, 41.47, 306.67, 28260
1527.023, 1.24013, 0.0664678, 5.39832e-05, 41.42, 306.56, 28277
1527.767, 0.744079, 0.0287969, 3.23747e-05, 41.45, 306.96, 28304
1528.660, 0.892895, 0.0520069, 3.88276e-05, 41.41, 306.85, 28313
1529.732, 1.07147, 0.0615519, 4.65616e-05, 41.36, 306.72, 28325
1531.018, 1.28577, 0.0685721, 5.58285e-05, 41.31, 306.60, 28345
1531.789, 0.771461, 0.0320237, 3.34808e-05, 41.35, 307.03, 28372
1532.715, 0.925753, 0.0532636, 4.01535e-05, 41.31, 306.92, 28381
1533.826, 1.1109, 0.0611088, 4.81504e-05, 41.26, 306.81, 28394
1534.492, 0.666542, 0.0271855, 2.88781e-05, 41.29, 307.18, 28420
1535.292, 0.799851, 0.047214, 3.46363e-05, 41.25, 307.08, 28428
1536.252, 0.959821, 0.0546913, 4.15384e-05, 41.21, 306.97, 28438
1537.404, 1.15179, 0.0627773, 4.98099e-05, 41.16, 306.86, 28452
1538.095, 0.691071, 0.0310917, 2.9873e-05, 41.20, 307.27, 28479
1538.924, 0.829285, 0.0500252, 3.58289e-05, 41.16, 307.15, 28487
1539.919, 0.995142, 0.0560958, 4.29678e-05, 41.11, 307.04, 28497
1541.113, 1.19417, 0.0612959, 5.15226e-05, 41.07, 306.95, 28512
1541.830, 0.716502, 0.028472, 3.08997e-05, 41.10, 307.34, 28539
1542.690, 0.859803, 0.0515488, 3.70596e-05, 41.06, 307.22, 28547
1543.721, 1.03176, 0.0548924, 4.44428e-05, 41.02, 307.13, 28558
1544.960, 1.23812, 0.0652733, 5.329e-05, 40.97, 307.02, 28575
1545.702, 0.74287, 0.0287166, 3.19591e-05, 41.00, 307.41, 28602
1546.594, 0.891444, 0.0510514, 3.83295e-05, 40.96, 307.31, 28611
1547.664, 1.06973, 0.0603133, 4.59647e-05, 40.92, 307.18, 28623
1548.947, 1.28368, 0.0645766, 5.51133e-05, 40.87, 307.08, 28642
1549.717, 0.770207, 0.0288465, 3.30521e-05, 40.90, 307.49, 28669
1550.642, 0.924249, 0.0522684, 3.96396e-05, 40.86, 307.38, 28678
1551.751, 1.1091, 0.0599674, 4.75346e-05, 40.82, 307.27, 28691
1552.416, 0.665459, 0.0270726, 2.85089e-05, 40.85, 307.64, 28717
1553.215, 0.798551, 0.044478, 3.41937e-05, 40.81, 307.56, 28724
1554.173, 0.958261, 0.0555467, 4.10079e-05, 40.77, 307.43, 28734
1555.323, 1.14991, 0.0615406, 4.91743e-05, 40.72, 307.31, 28748
1556.013, 0.689948, 0.0291193, 2.94919e-05, 40.75, 307.71, 28774
1556.841, 0.827938, 0.0473958, 3.53721e-05, 40.72, 307.61, 28782
1557.834, 0.993525, 0.0550101, 4.24203e-05, 40.67, 307.49, 28792
1559.027, 1.19223, 0.060275, 5.08666e-05, 40.63, 307.40, 28807
1559.742, 0.715338, 0.0283266, 3.05064e-05, 40.66, 307.79, 28834
1560.600, 0.858406, 0.0505189, 3.65882e-05, 40.62, 307.67, 28842
1561.630, 1.03009, 0.0539416, 4.38778e-05, 40.58, 307.58, 28853
1562.867, 1.2361, 0.0640754, 5.2613e-05, 40.54, 307.47, 28870
1563.608, 0.741663, 0.0285749, 3.15533e-05, 40.57, 307.86, 28897
1564.498, 0.889995, 0.0500939, 3.78431e-05, 40.53, 307.76, 28906
1565.566, 1.06799, 0.0567161, 4.53817e-05, 40.49, 307.65, 28917
1566.848, 1.28159, 0.0659779, 5.44149e-05, 40.44, 307.53, 28936
1567.617, 0.768956, 0.0287089, 3.26334e-05, 40.47, 307.93, 28963
1568.540, 0.922747, 0.0512821, 3.91378e-05, 40.43, 307.83, 28972
1569.647, 1.1073, 0.0611866, 4.69332e-05, 40.38, 307.69, 28984
1570.311, 0.664378, 0.0293855, 2.81484e-05, 40.41, 308.08, 29010
1571.108, 0.797253, 0.0437019, 3.37615e-05, 40.38, 308.00, 29017
1572.065, 0.956704, 0.052352, 4.04899e-05, 40.34, 307.90, 29026
1573.213, 1.14804, 0.0600268, 4.85535e-05, 40.30, 307.78, 29039
1573.902, 0.688827, 0.0262244, 2.91197e-05, 40.32, 308.15, 29065
1574.729, 0.826592, 0.0464887, 3.49259e-05, 40.29, 308.05, 29073
1575.721, 0.991911, 0.0539346, 4.18855e-05, 40.25, 307.94, 29083
1576.911, 1.19029, 0.0592563, 5.02258e-05, 40.20, 307.84, 29098
1577.625, 0.714176, 0.0281398, 3.01223e-05, 40.23, 308.23, 29125
1578.482, 0.857011, 0.0494994, 3.61277e-05, 40.19, 308.11, 29133
1579.510, 1.02841, 0.0529978, 4.33259e-05, 40.16, 308.02, 29144
1580.745, 1.2341, 0.0654283, 5.19517e-05, 40.11, 307.88, 29160
1581.485, 0.740457, 0.0310649, 3.11569e-05, 40.14, 308.30, 29187
1582.374, 0.888549, 0.0511025, 3.73679e-05, 40.10, 308.17, 29195
1583.440, 1.06626, 0.0536801, 4.48122e-05, 40.06, 308.09, 29206
1584.719, 1.27951, 0.0674417, 5.37326e-05, 40.01, 307.94, 29224
1585.487, 0.767706, 0.0313818, 3.22244e-05, 40.05, 308.37, 29251
1586.408, 0.921247, 0.0503508, 3.86475e-05, 40.01, 308.26, 29260
1587.514, 1.1055, 0.0599464, 4.63457e-05, 39.96, 308.12, 29272
1588.177, 0.663298, 0.0290849, 2.77962e-05, 39.99, 308.52, 29298
1588.973, 0.795958, 0.0429568, 3.33392e-05, 39.96, 308.44, 29305
1589.928, 0.955149, 0.0514047, 3.99837e-05, 39.92, 308.33, 29314
1591.074, 1.14618, 0.0589471, 4.79469e-05, 39.88, 308.21, 29327
1591.762, 0.687708, 0.0261498, 2.87561e-05, 39.90, 308.58, 29353
1592.587, 0.825249, 0.0456384, 3.449e-05, 39.87, 308.48, 29361
1593.578, 0.990299, 0.0529242, 4.1363e-05, 39.83, 308.37, 29371
1594.766, 1.18836, 0.0608226, 4.95998e-05, 39.78, 308.25, 29385
1595.479, 0.713015, 0.0306521, 2.9747e-05, 39.82, 308.66, 29412
1596.335, 0.855618, 0.0485556, 3.56778e-05, 39.78, 308.54, 29420
1597.361, 1.02674, 0.0543486, 4.27867e-05, 39.74, 308.43, 29430
1598.593, 1.23209, 0.0617681, 5.13056e-05, 39.69, 308.31, 29446
1599.333, 0.739254, 0.0307014, 3.07696e-05, 39.73, 308.73, 29473
1600.220, 0.887105, 0.050123, 3.69036e-05, 39.69, 308.60, 29481
1601.284, 1.06453, 0.0528117, 4.42558e-05, 39.65, 308.51, 29492
