Using Newton-Raphson.
t=0.100, dt=0.1, MaxDpr=658.406, MaxDsw=0.00311111, Qo=346.53, Qw=0.00, Gauss=3
t=892.177, dt=1.00382, MaxDpr=0.354206, MaxDsw=0.000233234, Qo=91.93, Qw=255.99, Gauss=7328
t=893.381, dt=1.20458, MaxDpr=0.709977, MaxDsw=0.000278804, Qo=91.63, Qw=256.15, Gauss=7335
t=894.827, dt=1.44549, MaxDpr=0.831722, MaxDsw=0.000333023, Qo=91.29, Qw=256.31, Gauss=7343
t=896.561, dt=1.73459, MaxDpr=0.968414, MaxDsw=0.000397424, Qo=90.91, Qw=256.50, Gauss=7352
t=897.602, dt=1.04076, MaxDpr=0.362245, MaxDsw=0.000237664, Qo=90.80, Qw=257.09, Gauss=7369
t=898.851, dt=1.24891, MaxDpr=0.721484, MaxDsw=0.000284065, Qo=90.50, Qw=257.25, Gauss=7376
t=900.350, dt=1.49869, MaxDpr=0.84561, MaxDsw=0.000339257, Qo=90.16, Qw=257.41, Gauss=7384
t=902.148, dt=1.79843, MaxDpr=0.983439, MaxDsw=0.000404792, Qo=89.77, Qw=257.60, Gauss=7393
t=903.227, dt=1.07906, MaxDpr=0.370407, MaxDsw=0.000242045, Qo=89.67, Qw=258.20, Gauss=7411
t=904.522, dt=1.29487, MaxDpr=0.73288, MaxDsw=0.000289264, Qo=89.36, Qw=258.36, Gauss=7418
t=906.076, dt=1.55384, MaxDpr=0.859517, MaxDsw=0.000345416, Qo=89.02, Qw=258.52, Gauss=7426
t=907.008, dt=0.932304, MaxDpr=0.300099, MaxDsw=0.000206639, Qo=88.93, Qw=259.08, Gauss=7442
t=908.127, dt=1.11877, MaxDpr=0.637004, MaxDsw=0.000247092, Qo=88.66, Qw=259.22, Gauss=7449
t=909.469, dt=1.34252, MaxDpr=0.742637, MaxDsw=0.000295258, Qo=88.36, Qw=259.36, Gauss=7456
t=911.080, dt=1.61102, MaxDpr=0.870632, MaxDsw=0.000352665, Qo=88.02, Qw=259.52, Gauss=7464
t=912.047, dt=0.966613, MaxDpr=0.308162, MaxDsw=0.000211109, Qo=87.93, Qw=260.08, Gauss=7480
t=913.207, dt=1.15994, MaxDpr=0.645229, MaxDsw=0.000252627, Qo=87.67, Qw=260.21, Gauss=7487
t=914.599, dt=1.39192, MaxDpr=0.752848, MaxDsw=0.000302142, Qo=87.36, Qw=260.35, Gauss=7494
t=916.269, dt=1.67031, MaxDpr=0.881168, MaxDsw=0.000361122, Qo=87.02, Qw=260.50, Gauss=7503
t=917.271, dt=1.00218, MaxDpr=0.31903, MaxDsw=0.000216153, Qo=86.93, Qw=261.06, Gauss=7520
t=918.474, dt=1.20262, MaxDpr=0.654726, MaxDsw=0.000258637, Qo=86.67, Qw=261.19, Gauss=7527
t=919.917, dt=1.44315, MaxDpr=0.766725, MaxDsw=0.000309293, Qo=86.36, Qw=261.32, Gauss=7535
t=921.649, dt=1.73178, MaxDpr=0.892312, MaxDsw=0.000369615, Qo=86.02, Qw=261.48, Gauss=7544
t=922.688, dt=1.03907, MaxDpr=0.327134, MaxDsw=0.000221217, Qo=85.93, Qw=262.05, Gauss=7561
t=923.935, dt=1.24688, MaxDpr=0.66506, MaxDsw=0.000264669, Qo=85.66, Qw=262.17, Gauss=7568
t=925.431, dt=1.49625, MaxDpr=0.779446, MaxDsw=0.000316467, Qo=85.36, Qw=262.30, Gauss=7576
t=927.227, dt=1.7955, MaxDpr=0.906378, MaxDsw=0.000378132, Qo=85.01, Qw=262.46, Gauss=7585
t=928.304, dt=1.0773, MaxDpr=0.335234, MaxDsw=0.000226295, Qo=84.92, Qw=263.03, Gauss=7603
t=929.597, dt=1.29276, MaxDpr=0.675788, MaxDsw=0.000270715, Qo=84.65, Qw=263.16, Gauss=7610
t=931.148, dt=1.55132, MaxDpr=0.792663, MaxDsw=0.000323654, Qo=84.34, Qw=263.29, Gauss=7618
t=933.010, dt=1.86158, MaxDpr=0.923549, MaxDsw=0.000386661, Qo=84.00, Qw=263.44, Gauss=7628
t=934.126, dt=1.11695, MaxDpr=0.338311, MaxDsw=0.000231377, Qo=83.90, Qw=264.03, Gauss=7647
t=935.467, dt=1.34034, MaxDpr=0.688612, MaxDsw=0.000276764, Qo=83.63, Qw=264.15, Gauss=7654
t=937.075, dt=1.6084, MaxDpr=0.806235, MaxDsw=0.000330843, Qo=83.32, Qw=264.28, Gauss=7662
t=939.005, dt=1.93009, MaxDpr=0.938671, MaxDsw=0.000395187, Qo=82.97, Qw=264.42, Gauss=7672
t=940.163, dt=1.15805, MaxDpr=0.345304, MaxDsw=0.000236457, Qo=82.88, Qw=265.02, Gauss=7692
t=941.553, dt=1.38966, MaxDpr=0.699938, MaxDsw=0.000282809, Qo=82.60, Qw=265.15, Gauss=7699
t=943.221, dt=1.66759, MaxDpr=0.817261, MaxDsw=0.000338023, Qo=82.29, Qw=265.28, Gauss=7708
t=945.222, dt=2.00111, MaxDpr=0.954141, MaxDsw=0.000403697, Qo=81.94, Qw=265.42, Gauss=7719
t=946.422, dt=1.20067, MaxDpr=0.35549, MaxDsw=0.000241526, Qo=81.84, Qw=266.03, Gauss=7740
t=947.863, dt=1.4408, MaxDpr=0.713599, MaxDsw=0.000288837, Qo=81.56, Qw=266.15, Gauss=7748
t=949.592, dt=1.72896, MaxDpr=0.827482, MaxDsw=0.00034518, Qo=81.25, Qw=266.28, Gauss=7757
t=951.667, dt=2.07475, MaxDpr=0.969131, MaxDsw=0.000412177, Qo=80.90, Qw=266.43, Gauss=7768
t=952.912, dt=1.24485, MaxDpr=0.363217, MaxDsw=0.000246574, Qo=80.80, Qw=267.04, Gauss=7789
t=954.406, dt=1.49382, MaxDpr=0.725301, MaxDsw=0.00029484, Qo=80.52, Qw=267.16, Gauss=7797
t=956.198, dt=1.79259, MaxDpr=0.839883, MaxDsw=0.000352304, Qo=80.21, Qw=267.29, Gauss=7806
t=958.349, dt=2.1511, MaxDpr=0.986965, MaxDsw=0.000420612, Qo=79.85, Qw=267.43, Gauss=7818
t=959.640, dt=1.29066, MaxDpr=0.367461, MaxDsw=0.000251595, Qo=79.75, Qw=268.06, Gauss=7840
t=961.189, dt=1.54879, MaxDpr=0.737113, MaxDsw=0.000300806, Qo=79.47, Qw=268.17, Gauss=7848
t=963.047, dt=1.85855, MaxDpr=0.855105, MaxDsw=0.00035938, Qo=79.15, Qw=268.30, Gauss=7858
t=965.278, dt=2.23026, MaxDpr=0.999382, MaxDsw=0.000428986, Qo=78.79, Qw=268.44, Gauss=7870
t=966.616, dt=1.33816, MaxDpr=0.374097, MaxDsw=0.000256577, Qo=78.70, Qw=269.08, Gauss=7894
t=968.221, dt=1.60579, MaxDpr=0.74898, MaxDsw=0.000306725, Qo=78.41, Qw=269.20, Gauss=7902
t=970.148, dt=1.92695, MaxDpr=0.867935, MaxDsw=0.000366397, Qo=78.09, Qw=269.32, Gauss=7912
t=971.305, dt=1.15617, MaxDpr=0.305121, MaxDsw=0.000219238, Qo=78.01, Qw=269.93, Gauss=7932
t=972.692, dt=1.3874, MaxDpr=0.647122, MaxDsw=0.000262225, Qo=77.76, Qw=270.03, Gauss=7939
t=974.357, dt=1.66488, MaxDpr=0.753778, MaxDsw=0.000313436, Qo=77.48, Qw=270.14, Gauss=7948
t=976.355, dt=1.99786, MaxDpr=0.877957, MaxDsw=0.000374356, Qo=77.16, Qw=270.26, Gauss=7959
t=977.553, dt=1.19872, MaxDpr=0.31642, MaxDsw=0.00022398, Qo=77.08, Qw=270.85, Gauss=7980
t=978.992, dt=1.43846, MaxDpr=0.656823, MaxDsw=0.000267867, Qo=76.83, Qw=270.94, Gauss=7988
t=980.718, dt=1.72615, MaxDpr=0.76056, MaxDsw=0.000320138, Qo=76.55, Qw=271.05, Gauss=7997
t=982.789, dt=2.07138, MaxDpr=0.889747, MaxDsw=0.0003823, Qo=76.23, Qw=271.17, Gauss=8008
t=984.032, dt=1.24283, MaxDpr=0.324658, MaxDsw=0.000228711, Qo=76.15, Qw=271.76, Gauss=8029
t=985.524, dt=1.49139, MaxDpr=0.666203, MaxDsw=0.000273494, Qo=75.90, Qw=271.85, Gauss=8037
t=987.313, dt=1.78967, MaxDpr=0.770975, MaxDsw=0.000326819, Qo=75.62, Qw=271.96, Gauss=8046
t=989.461, dt=2.14761, MaxDpr=0.902767, MaxDsw=0.000390216, Qo=75.30, Qw=272.07, Gauss=8057
t=990.750, dt=1.28857, MaxDpr=0.332673, MaxDsw=0.000233424, Qo=75.22, Qw=272.67, Gauss=8079
t=992.296, dt=1.54628, MaxDpr=0.676544, MaxDsw=0.000279098, Qo=74.97, Qw=272.76, Gauss=8087
t=994.151, dt=1.85553, MaxDpr=0.78477, MaxDsw=0.00033347, Qo=74.69, Qw=272.86, Gauss=8097
t=996.378, dt=2.22664, MaxDpr=0.917032, MaxDsw=0.000398091, Qo=74.37, Qw=272.96, Gauss=8109
t=997.714, dt=1.33598, MaxDpr=0.336165, MaxDsw=0.000238112, Qo=74.29, Qw=273.58, Gauss=8132
t=999.317, dt=1.60318, MaxDpr=0.687646, MaxDsw=0.000284669, Qo=74.03, Qw=273.66, Gauss=8140
t=1001.241, dt=1.92382, MaxDpr=0.796991, MaxDsw=0.000340078, Qo=73.75, Qw=273.76, Gauss=8150
t=1003.550, dt=2.30858, MaxDpr=0.928223, MaxDsw=0.000405913, Qo=73.43, Qw=273.87, Gauss=8163
t=1004.935, dt=1.38515, MaxDpr=0.346508, MaxDsw=0.000242766, Qo=73.34, Qw=274.49, Gauss=8188
t=1006.597, dt=1.66218, MaxDpr=0.696332, MaxDsw=0.000290199, Qo=73.09, Qw=274.58, Gauss=8197
t=1008.591, dt=1.99461, MaxDpr=0.81215, MaxDsw=0.000346634, Qo=72.80, Qw=274.67, Gauss=8207
t=1010.985, dt=2.39354, MaxDpr=0.941443, MaxDsw=0.000413668, Qo=72.48, Qw=274.77, Gauss=8220
t=1012.421, dt=1.43612, MaxDpr=0.356534, MaxDsw=0.000247379, Qo=72.39, Qw=275.40, Gauss=8247
t=1014.144, dt=1.72335, MaxDpr=0.704425, MaxDsw=0.000295677, Qo=72.14, Qw=275.49, Gauss=8256
t=1016.212, dt=2.06802, MaxDpr=0.821753, MaxDsw=0.000353127, Qo=71.85, Qw=275.59, Gauss=8267
t=1018.694, dt=2.48162, MaxDpr=0.962503, MaxDsw=0.000421343, Qo=71.52, Qw=275.67, Gauss=8281
t=1020.183, dt=1.48897, MaxDpr=0.35975, MaxDsw=0.000251942, Qo=71.44, Qw=276.32, Gauss=8309
t=1021.970, dt=1.78677, MaxDpr=0.714651, MaxDsw=0.000301094, Qo=71.18, Qw=276.41, Gauss=8318
t=1024.114, dt=2.14412, MaxDpr=0.833924, MaxDsw=0.000359544, Qo=70.89, Qw=276.51, Gauss=8329
t=1026.687, dt=2.57294, MaxDpr=0.973666, MaxDsw=0.000428924, Qo=70.56, Qw=276.60, Gauss=8344
t=1028.231, dt=1.54377, MaxDpr=0.371341, MaxDsw=0.000256449, Qo=70.47, Qw=277.24, Gauss=8372
t=1030.083, dt=1.85252, MaxDpr=0.727291, MaxDsw=0.000306442, Qo=70.21, Qw=277.33, Gauss=8382
t=1032.306, dt=2.22302, MaxDpr=0.846382, MaxDsw=0.000365875, Qo=69.92, Qw=277.42, Gauss=8394
t=1034.974, dt=2.66763, MaxDpr=0.987575, MaxDsw=0.0004364, Qo=69.59, Qw=277.50, Gauss=8410
t=1036.574, dt=1.60058, MaxDpr=0.374371, MaxDsw=0.000260891, Qo=69.50, Qw=278.17, Gauss=8438
t=1038.495, dt=1.92069, MaxDpr=0.737964, MaxDsw=0.00031171, Qo=69.24, Qw=278.26, Gauss=8448
t=1040.800, dt=2.30483, MaxDpr=0.855372, MaxDsw=0.000372109, Qo=68.95, Qw=278.35, Gauss=8461
t=1042.183, dt=1.3829, MaxDpr=0.304268, MaxDsw=0.000222569, Qo=68.88, Qw=278.98, Gauss=8486
t=1043.842, dt=1.65948, MaxDpr=0.642115, MaxDsw=0.000266085, Qo=68.64, Qw=279.05, Gauss=8495
t=1045.834, dt=1.99137, MaxDpr=0.746897, MaxDsw=0.000317873, Qo=68.38, Qw=279.12, Gauss=8505
t=1048.223, dt=2.38965, MaxDpr=0.863304, MaxDsw=0.000379406, Qo=68.09, Qw=279.21, Gauss=8518
t=1049.657, dt=1.43379, MaxDpr=0.315451, MaxDsw=0.000226912, Qo=68.02, Qw=279.82, Gauss=8545
t=1051.378, dt=1.72055, MaxDpr=0.646414, MaxDsw=0.000271247, Qo=67.79, Qw=279.89, Gauss=8554
t=1053.442, dt=2.06466, MaxDpr=0.753002, MaxDsw=0.000323996, Qo=67.53, Qw=279.96, Gauss=8565
t=1055.920, dt=2.47759, MaxDpr=0.88087, MaxDsw=0.000386653, Qo=67.24, Qw=280.03, Gauss=8579
t=1057.406, dt=1.48655, MaxDpr=0.319558, MaxDsw=0.000231224, Qo=67.17, Qw=280.65, Gauss=8607
t=1059.190, dt=1.78386, MaxDpr=0.654452, MaxDsw=0.000276369, Qo=66.94, Qw=280.72, Gauss=8616
t=1061.331, dt=2.14063, MaxDpr=0.763126, MaxDsw=0.00033007, Qo=66.68, Qw=280.79, Gauss=8627
t=1063.900, dt=2.56876, MaxDpr=0.890421, MaxDsw=0.000393836, Qo=66.39, Qw=280.86, Gauss=8642
t=1065.441, dt=1.54126, MaxDpr=0.331098, MaxDsw=0.000235497, Qo=66.32, Qw=281.48, Gauss=8670
t=1067.290, dt=1.84951, MaxDpr=0.665641, MaxDsw=0.000281443, Qo=66.09, Qw=281.54, Gauss=8680
t=1069.510, dt=2.21941, MaxDpr=0.77443, MaxDsw=0.000336084, Qo=65.83, Qw=281.60, Gauss=8692
t=1072.173, dt=2.66329, MaxDpr=0.903367, MaxDsw=0.000400946, Qo=65.54, Qw=281.66, Gauss=8708
t=1073.771, dt=1.59798, MaxDpr=0.334625, MaxDsw=0.000239724, Qo=65.46, Qw=282.30, Gauss=8736
t=1075.689, dt=1.91757, MaxDpr=0.675584, MaxDsw=0.000286517, Qo=65.23, Qw=282.36, Gauss=8746
t=1077.990, dt=2.30108, MaxDpr=0.78311, MaxDsw=0.000342272, Qo=64.97, Qw=282.42, Gauss=8759
t=1080.751, dt=2.7613, MaxDpr=0.915988, MaxDsw=0.00040851, Qo=64.68, Qw=282.48, Gauss=8776
t=1082.408, dt=1.65678, MaxDpr=0.343882, MaxDsw=0.000244312, Qo=64.60, Qw=283.13, Gauss=8805
t=1084.396, dt=1.98814, MaxDpr=0.688132, MaxDsw=0.000292036, Qo=64.36, Qw=283.18, Gauss=8815
t=1086.782, dt=2.38576, MaxDpr=0.793542, MaxDsw=0.000348814, Qo=64.10, Qw=283.25, Gauss=8828
t=1089.645, dt=2.86292, MaxDpr=0.929921, MaxDsw=0.000416247, Qo=63.81, Qw=283.30, Gauss=8847
t=1091.362, dt=1.71775, MaxDpr=0.350423, MaxDsw=0.000248913, Qo=63.73, Qw=283.96, Gauss=8876
t=1093.424, dt=2.0613, MaxDpr=0.695571, MaxDsw=0.000297499, Qo=63.49, Qw=284.01, Gauss=8887
t=1095.897, dt=2.47356, MaxDpr=0.811136, MaxDsw=0.000355286, Qo=63.23, Qw=284.06, Gauss=8901
t=1097.381, dt=1.48414, MaxDpr=0.281257, MaxDsw=0.000212558, Qo=63.17, Qw=284.69, Gauss=8929
t=1099.162, dt=1.78096, MaxDpr=0.602822, MaxDsw=0.000254189, Qo=62.96, Qw=284.74, Gauss=8938
t=1101.300, dt=2.13716, MaxDpr=0.70151, MaxDsw=0.000303765, Qo=62.73, Qw=284.79, Gauss=8949
t=1103.864, dt=2.56459, MaxDpr=0.816997, MaxDsw=0.000362714, Qo=62.47, Qw=284.84, Gauss=8964
t=1105.403, dt=1.53875, MaxDpr=0.29347, MaxDsw=0.000216981, Qo=62.40, Qw=285.45, Gauss=8992
t=1107.249, dt=1.8465, MaxDpr=0.608853, MaxDsw=0.00025945, Qo=62.20, Qw=285.50, Gauss=9001
t=1109.465, dt=2.2158, MaxDpr=0.712861, MaxDsw=0.000310012, Qo=61.96, Qw=285.53, Gauss=9013
t=1112.124, dt=2.65896, MaxDpr=0.827612, MaxDsw=0.000370114, Qo=61.70, Qw=285.57, Gauss=9029
t=1113.720, dt=1.59538, MaxDpr=0.297765, MaxDsw=0.000221387, Qo=61.64, Qw=286.19, Gauss=9057
t=1115.634, dt=1.91445, MaxDpr=0.619406, MaxDsw=0.000264688, Qo=61.43, Qw=286.22, Gauss=9067
t=1117.931, dt=2.29734, MaxDpr=0.72034, MaxDsw=0.000316228, Qo=61.20, Qw=286.26, Gauss=9079
t=1120.688, dt=2.75681, MaxDpr=0.835929, MaxDsw=0.000377475, Qo=60.94, Qw=286.30, Gauss=9096
t=1122.342, dt=1.65409, MaxDpr=0.309086, MaxDsw=0.000225768, Qo=60.88, Qw=286.92, Gauss=9124
t=1124.327, dt=1.98491, MaxDpr=0.62839, MaxDsw=0.000269895, Qo=60.67, Qw=286.95, Gauss=9134
t=1126.709, dt=2.38189, MaxDpr=0.727455, MaxDsw=0.000322405, Qo=60.43, Qw=287.00, Gauss=9147
t=1129.567, dt=2.85826, MaxDpr=0.852104, MaxDsw=0.000384784, Qo=60.17, Qw=287.03, Gauss=9166
t=1131.282, dt=1.71496, MaxDpr=0.313532, MaxDsw=0.000230118, Qo=60.11, Qw=287.66, Gauss=9195
t=1133.340, dt=2.05795, MaxDpr=0.637921, MaxDsw=0.000275063, Qo=59.90, Qw=287.70, Gauss=9206
t=1135.810, dt=2.46954, MaxDpr=0.74377, MaxDsw=0.000328531, Qo=59.66, Qw=287.72, Gauss=9220
t=1138.773, dt=2.96345, MaxDpr=0.864855, MaxDsw=0.000392031, Qo=59.40, Qw=287.74, Gauss=9240
t=1140.551, dt=1.77807, MaxDpr=0.31611, MaxDsw=0.000234428, Qo=59.33, Qw=288.39, Gauss=9269
t=1142.685, dt=2.13368, MaxDpr=0.647519, MaxDsw=0.000280181, Qo=59.12, Qw=288.43, Gauss=9280
t=1145.245, dt=2.56042, MaxDpr=0.752492, MaxDsw=0.000334597, Qo=58.88, Qw=288.46, Gauss=9295
t=1146.782, dt=1.53625, MaxDpr=0.25987, MaxDsw=0.000200178, Qo=58.83, Qw=289.06, Gauss=9323
t=1148.625, dt=1.8435, MaxDpr=0.561188, MaxDsw=0.000239381, Qo=58.64, Qw=289.10, Gauss=9332
t=1150.837, dt=2.2122, MaxDpr=0.656129, MaxDsw=0.000286065, Qo=58.43, Qw=289.11, Gauss=9344
t=1153.492, dt=2.65464, MaxDpr=0.760787, MaxDsw=0.000341573, Qo=58.20, Qw=289.13, Gauss=9360
t=1155.085, dt=1.59279, MaxDpr=0.264924, MaxDsw=0.000204332, Qo=58.15, Qw=289.74, Gauss=9388
t=1156.996, dt=1.91134, MaxDpr=0.569826, MaxDsw=0.000244323, Qo=57.96, Qw=289.76, Gauss=9398
t=1159.290, dt=2.29361, MaxDpr=0.66218, MaxDsw=0.000291933, Qo=57.75, Qw=289.78, Gauss=9410
t=1162.042, dt=2.75233, MaxDpr=0.767975, MaxDsw=0.000348527, Qo=57.52, Qw=289.80, Gauss=9427
t=1163.693, dt=1.6514, MaxDpr=0.275976, MaxDsw=0.000208473, Qo=57.46, Qw=290.40, Gauss=9455
t=1165.675, dt=1.98168, MaxDpr=0.577699, MaxDsw=0.000249247, Qo=57.28, Qw=290.42, Gauss=9465
t=1168.053, dt=2.37802, MaxDpr=0.668625, MaxDsw=0.000297779, Qo=57.07, Qw=290.44, Gauss=9478
t=1170.907, dt=2.85362, MaxDpr=0.785775, MaxDsw=0.00035545, Qo=56.83, Qw=290.44, Gauss=9496
t=1172.619, dt=1.71217, MaxDpr=0.277116, MaxDsw=0.000212595, Qo=56.78, Qw=291.06, Gauss=9525
t=1174.674, dt=2.05461, MaxDpr=0.589078, MaxDsw=0.000254147, Qo=56.59, Qw=291.07, Gauss=9535
t=1177.139, dt=2.46553, MaxDpr=0.680926, MaxDsw=0.000303592, Qo=56.38, Qw=291.08, Gauss=9549
t=1180.098, dt=2.95863, MaxDpr=0.794969, MaxDsw=0.000362332, Qo=56.14, Qw=291.08, Gauss=9569
t=1181.873, dt=1.77518, MaxDpr=0.283724, MaxDsw=0.000216691, Qo=56.09, Qw=291.71, Gauss=9598
t=1184.003, dt=2.13022, MaxDpr=0.595701, MaxDsw=0.000259014, Qo=55.90, Qw=291.73, Gauss=9609
t=1186.559, dt=2.55626, MaxDpr=0.695191, MaxDsw=0.000309364, Qo=55.69, Qw=291.73, Gauss=9623
t=1188.093, dt=1.53376, MaxDpr=0.229071, MaxDsw=0.000185098, Qo=55.64, Qw=292.32, Gauss=9651
t=1189.934, dt=1.84051, MaxDpr=0.516851, MaxDsw=0.000221372, Qo=55.48, Qw=292.34, Gauss=9660
t=1192.142, dt=2.20861, MaxDpr=0.601553, MaxDsw=0.000264578, Qo=55.29, Qw=292.35, Gauss=9671
t=1194.793, dt=2.65033, MaxDpr=0.700357, MaxDsw=0.000315965, Qo=55.08, Qw=292.35, Gauss=9686
t=1196.383, dt=1.5902, MaxDpr=0.241117, MaxDsw=0.000189031, Qo=55.03, Qw=292.93, Gauss=9714
t=1198.291, dt=1.90824, MaxDpr=0.522588, MaxDsw=0.000226053, Qo=54.86, Qw=292.94, Gauss=9723
t=1200.581, dt=2.28988, MaxDpr=0.612576, MaxDsw=0.000270139, Qo=54.68, Qw=292.93, Gauss=9735
t=1203.329, dt=2.74786, MaxDpr=0.710656, MaxDsw=0.00032256, Qo=54.47, Qw=292.92, Gauss=9751
t=1204.977, dt=1.64872, MaxDpr=0.244406, MaxDsw=0.00019296, Qo=54.42, Qw=293.51, Gauss=9779
t=1206.956, dt=1.97846, MaxDpr=0.532653, MaxDsw=0.000230728, Qo=54.25, Qw=293.51, Gauss=9789
t=1209.330, dt=2.37415, MaxDpr=0.619497, MaxDsw=0.000275692, Qo=54.06, Qw=293.51, Gauss=9801
t=1212.179, dt=2.84898, MaxDpr=0.721144, MaxDsw=0.000329142, Qo=53.85, Qw=293.50, Gauss=9819
t=1213.888, dt=1.70939, MaxDpr=0.251702, MaxDsw=0.000196881, Qo=53.81, Qw=294.09, Gauss=9847
t=1215.940, dt=2.05127, MaxDpr=0.541205, MaxDsw=0.00023539, Qo=53.64, Qw=294.09, Gauss=9857
t=1218.401, dt=2.46152, MaxDpr=0.625859, MaxDsw=0.000281228, Qo=53.45, Qw=294.10, Gauss=9870
t=1221.355, dt=2.95383, MaxDpr=0.733365, MaxDsw=0.000335702, Qo=53.24, Qw=294.09, Gauss=9889
t=1223.127, dt=1.7723, MaxDpr=0.25983, MaxDsw=0.000200786, Qo=53.19, Qw=294.68, Gauss=9918
t=1225.254, dt=2.12675, MaxDpr=0.550022, MaxDsw=0.000240034, Qo=53.02, Qw=294.68, Gauss=9929
t=1227.806, dt=2.55211, MaxDpr=0.641795, MaxDsw=0.000286741, Qo=52.83, Qw=294.67, Gauss=9943
t=1229.337, dt=1.53126, MaxDpr=0.206155, MaxDsw=0.000171578, Qo=52.79, Qw=295.24, Gauss=9971
t=1231.175, dt=1.83752, MaxDpr=0.477734, MaxDsw=0.000205225, Qo=52.64, Qw=295.24, Gauss=9980
t=1233.380, dt=2.20502, MaxDpr=0.556016, MaxDsw=0.000245313, Qo=52.47, Qw=295.23, Gauss=9991
t=1236.026, dt=2.64602, MaxDpr=0.647362, MaxDsw=0.000293007, Qo=52.28, Qw=295.22, Gauss=10006
t=1237.614, dt=1.58761, MaxDpr=0.217217, MaxDsw=0.000175314, Qo=52.25, Qw=295.78, Gauss=10034
t=1239.519, dt=1.90514, MaxDpr=0.483512, MaxDsw=0.000209673, Qo=52.09, Qw=295.78, Gauss=10043
t=1241.805, dt=2.28616, MaxDpr=0.566538, MaxDsw=0.000250602, Qo=51.92, Qw=295.76, Gauss=10055
t=1244.548, dt=2.7434, MaxDpr=0.657392, MaxDsw=0.000299282, Qo=51.73, Qw=295.73, Gauss=10071
t=1246.194, dt=1.64604, MaxDpr=0.220724, MaxDsw=0.000179054, Qo=51.70, Qw=296.30, Gauss=10099
t=1248.170, dt=1.97525, MaxDpr=0.493094, MaxDsw=0.000214125, Qo=51.55, Qw=296.29, Gauss=10109
t=1250.540, dt=2.37029, MaxDpr=0.573509, MaxDsw=0.000255893, Qo=51.37, Qw=296.27, Gauss=10121
t=1253.384, dt=2.84435, MaxDpr=0.664648, MaxDsw=0.000305559, Qo=51.19, Qw=296.26, Gauss=10138
t=1255.091, dt=1.70661, MaxDpr=0.231162, MaxDsw=0.000182793, Qo=51.15, Qw=296.82, Gauss=10166
t=1257.139, dt=2.04793, MaxDpr=0.501301, MaxDsw=0.000218576, Qo=50.99, Qw=296.81, Gauss=10176
t=1259.596, dt=2.45752, MaxDpr=0.579966, MaxDsw=0.00026118, Qo=50.82, Qw=296.80, Gauss=10189
t=1262.545, dt=2.94903, MaxDpr=0.679409, MaxDsw=0.000311828, Qo=50.63, Qw=296.77, Gauss=10208
t=1264.315, dt=1.76942, MaxDpr=0.235237, MaxDsw=0.000186528, Qo=50.59, Qw=297.35, Gauss=10237
t=1266.438, dt=2.1233, MaxDpr=0.512423, MaxDsw=0.000223019, Qo=50.43, Qw=297.33, Gauss=10247
t=1268.986, dt=2.54796, MaxDpr=0.592139, MaxDsw=0.000266458, Qo=50.26, Qw=297.31, Gauss=10261
t=1270.515, dt=1.52877, MaxDpr=0.184294, MaxDsw=0.000159457, Qo=50.23, Qw=297.87, Gauss=10288
t=1272.349, dt=1.83453, MaxDpr=0.445474, MaxDsw=0.000190749, Qo=50.10, Qw=297.85, Gauss=10297
t=1274.551, dt=2.20144, MaxDpr=0.515981, MaxDsw=0.000228042, Qo=49.94, Qw=297.83, Gauss=10308
t=1277.193, dt=2.64172, MaxDpr=0.600754, MaxDsw=0.000272423, Qo=49.77, Qw=297.81, Gauss=10323
t=1278.778, dt=1.58503, MaxDpr=0.196398, MaxDsw=0.000163014, Qo=49.74, Qw=298.35, Gauss=10351
t=1280.680, dt=1.90204, MaxDpr=0.449108, MaxDsw=0.000194987, Qo=49.60, Qw=298.34, Gauss=10360
t=1282.962, dt=2.28245, MaxDpr=0.523498, MaxDsw=0.000233082, Qo=49.45, Qw=298.31, Gauss=10371
t=1285.701, dt=2.73894, MaxDpr=0.613232, MaxDsw=0.000278408, Qo=49.27, Qw=298.27, Gauss=10387
t=1287.344, dt=1.64336, MaxDpr=0.200094, MaxDsw=0.000166583, Qo=49.24, Qw=298.82, Gauss=10415
t=1289.316, dt=1.97204, MaxDpr=0.455903, MaxDsw=0.000199237, Qo=49.10, Qw=298.81, Gauss=10424
t=1291.683, dt=2.36644, MaxDpr=0.535383, MaxDsw=0.000238136, Qo=48.95, Qw=298.77, Gauss=10436
t=1294.523, dt=2.83973, MaxDpr=0.617789, MaxDsw=0.000284407, Qo=48.78, Qw=298.74, Gauss=10453
t=1296.226, dt=1.70384, MaxDpr=0.209662, MaxDsw=0.000170159, Qo=48.74, Qw=299.29, Gauss=10481
t=1298.271, dt=2.04461, MaxDpr=0.466095, MaxDsw=0.000203494, Qo=48.60, Qw=299.26, Gauss=10491
t=1300.725, dt=2.45353, MaxDpr=0.539452, MaxDsw=0.000243197, Qo=48.45, Qw=299.24, Gauss=10504
t=1303.669, dt=2.94423, MaxDpr=0.634796, MaxDsw=0.000290413, Qo=48.27, Qw=299.19, Gauss=10522
t=1305.435, dt=1.76654, MaxDpr=0.212179, MaxDsw=0.000173738, Qo=48.24, Qw=299.76, Gauss=10550
t=1307.555, dt=2.11985, MaxDpr=0.474541, MaxDsw=0.000207754, Qo=48.10, Qw=299.73, Gauss=10560
