            True	          Spline	         eSpline	          Linear	         eLinear
      409.961685	      408.619994	        1.341691	      420.855489	      -10.893804
      196.336281	     194.6166265	      1.71965446	     193.9954893	     2.340791667
      297.691233	     301.5262084	    -3.834975364	     295.9359735	       1.7552595
      412.602724	     412.6013656	  0.001358363636	     418.1916005	      -5.5888765
      224.984802	       227.00851	     -2.02370798	     226.9042983	    -1.919496333
      309.830349	     310.9165128	    -1.086163818	      309.978608	       -0.148259
      417.327098	     417.5137932	   -0.1866951818	      418.451698	         -1.1246
      154.324514	     148.7193195	     5.605194485	      146.952196	        7.372318
      290.782611	     300.3055896	    -9.522978636	      284.401478	        6.381133
      415.593513	     412.8863584	     2.707154636	       428.79047	      -13.196957
      175.930998	      169.693542	     6.237456025	     168.2336527	     7.697345333
      297.176743	     306.2186973	    -9.041954273	     293.0796935	       4.0970495
      417.864825	     414.2845127	     3.580312273	     427.4235165	      -9.5586915
      201.031135	     193.8364086	     7.194726389	     192.5607167	     8.470418333
      307.401836	      316.841524	       -9.439688	     305.3602965	       2.0415395
       421.99883	      416.213286	        5.785544	     427.6945135	      -5.6956835
      224.584604	     269.2636633	     -44.6790593	      273.015627	      -48.431023
       298.31854	     266.3119157	     32.00662427	      300.079589	       -1.761049
      416.649544	     452.4757463	    -35.82620227	      418.708073	       -2.058529
      258.587248	     303.7327974	    -45.14554943	     307.8776393	    -49.29039133
      308.967747	     277.3598629	     31.60788409	       314.66344	       -5.695693
      419.673255	     452.2012731	    -32.52801809	      414.897696	        4.775559
      286.519866	     330.1093315	    -43.58946548	      334.155391	      -47.635525
      323.355607	     294.4814174	     28.87418964	      330.895953	       -7.540346
       424.90661	     451.9778806	    -27.07127064	      415.563345	        9.343265
      173.363215	     168.9625713	     4.400643672	     167.6522413	     5.710973667
      296.332629	     304.5044675	    -8.171838455	     292.7114975	       3.6211315
      422.270651	     418.8369425	     3.433708455	     430.6299125	      -8.3592615
      203.545214	     204.1160482	   -0.5708342323	     203.6446227	  -0.09940866667
       304.41545	     308.4498291	    -4.034379091	      304.206999	        0.208451
      424.937625	     423.6759749	     1.261650091	      427.918805	        -2.98118
      232.625559	     238.1395435	     -5.51398451	     238.2559223	    -5.630363333
      316.496452	     317.4914821	   -0.9950300909	     318.5388915	      -2.0424395
      429.663716	     429.1905939	    0.4731220909	     428.1431845	       1.5205315
      159.729047	      153.727221	     6.001825975	     151.8870983	     7.841948667
      298.490288	     308.8364037	    -10.34611573	     292.2752995	       6.2149885
      428.739684	     422.4157643	     6.323919727	     438.9768685	     -10.2371845
      181.940612	     175.3698971	     6.570714904	     173.8600487	     8.080563333
      304.823869	     314.6594324	    -9.835563364	     301.0707965	       3.7530725
      431.113242	     423.8798256	     7.233416364	     437.4684615	      -6.3552195
      207.607658	     200.5522053	     7.055452652	      199.260394	        8.347264
      314.907109	     325.1902396	    -10.28313064	     313.5639375	       1.3431715
      435.426175	     425.9225104	     9.503664636	     437.5488125	      -2.1226375
      233.474028	     285.5289424	    -52.05491438	     289.7833557	    -56.30932767
      305.039759	     270.3940485	     34.64571055	      308.683768	       -3.644009
      433.541148	     465.7711295	    -32.22998155	       427.48141	        6.059738
      268.433033	     322.5253998	    -54.09236683	     327.3247783	    -58.89174533
      315.632877	     280.2334925	     35.39938455	      323.427899	       -7.795022
      437.242179	     467.0127935	    -29.77061455	      423.818387	       13.423792
      297.000916	     350.5337327	     -53.5328167	      355.355689	      -58.354773
      330.033253	     296.3823503	     33.65090273	      339.779957	       -9.746704
      443.691029	     468.4929597	    -24.80193073	      425.095353	       18.595676
      180.105442	     177.2420802	     2.863361783	     175.9783127	     4.127129333
      304.692811	     312.6969555	    -8.004144455	     301.3230475	       3.3697635
      439.381734	     429.2725665	     10.10916745	     440.6464745	      -1.2647405
       211.08548	     214.6574731	    -3.571993106	      214.345978	       -3.260498
      312.858131	     315.9342255	    -3.076094455	     313.1307695	      -0.2726385
      442.573472	     435.1874765	     7.385995455	     437.9909325	       4.5825395
      240.914918	     250.7321487	    -9.817230722	     251.1051443	    -10.19022633
      325.030837	      324.513451	        0.517386	     327.8704115	      -2.8395745
      448.313541	      441.786965	        6.526576	     438.4300045	       9.8835365
      165.287192	     158.9986712	     6.288520838	     157.0663273	     8.220864667
      307.623751	     318.4755675	    -10.85181645	      301.084473	        6.539278
       446.32782	     433.2060085	     13.12181145	      450.597103	       -4.269283
      188.178925	     181.7072623	     6.471662662	     180.1475237	     8.031401333
      314.167939	     324.1545135	    -9.986574545	     310.1168655	       4.0510735
       449.14012	     435.0574225	     14.08269755	     449.0950705	       0.0450495
      214.527099	     208.7895661	     5.737532884	     207.5387763	     6.988322667
      324.546265	     334.1907615	    -9.644496545	     322.9336535	       1.6126115
      454.311563	     438.0190065	     16.29255655	     449.2761145	       5.0354485
